sample,time,window,precision,modulation,band,power,payload,tx2rf
826,2018-05-31 09:21:50.760245,0.0004,4.0000400004000045e-09,8,47,19,37,0.00012709727097270974
827,2018-05-31 09:21:51.782408,0.0004,4.0000400004000045e-09,8,9,13,30,0.00012597325973259734
828,2018-05-31 09:21:52.723293,0.0004,4.0000400004000045e-09,7,19,16,34,0.00012645726457264573
829,2018-05-31 09:21:53.627041,0.0004,4.0000400004000045e-09,1,2,-3,50,0.00012613326133261335
830,2018-05-31 09:21:54.594075,0.0004,4.0000400004000045e-09,2,20,19,2,0.00012609326093260934
831,2018-05-31 09:21:55.571855,0.0004,4.0000400004000045e-09,5,14,19,25,0.00012579725797257974
832,2018-05-31 09:21:56.463973,0.0004,4.0000400004000045e-09,7,14,19,25,0.00012668126681266814
833,2018-05-31 09:21:57.400032,0.0004,4.0000400004000045e-09,1,27,20,16,0.00012620926209262095
834,2018-05-31 09:21:58.380744,0.0004,4.0000400004000045e-09,6,15,5,40,0.00012633326333263335
835,2018-05-31 09:21:59.276823,0.0004,4.0000400004000045e-09,3,26,19,33,0.00012582925829258295
836,2018-05-31 09:22:00.181071,0.0004,4.0000400004000045e-09,4,27,12,53,0.00012647726477264774
837,2018-05-31 09:22:01.098482,0.0004,4.0000400004000045e-09,9,50,8,62,0.00012627326273262734
838,2018-05-31 09:22:02.099356,0.0004,4.0000400004000045e-09,1,38,20,13,0.00012581725817258175
839,2018-05-31 09:22:03.090769,0.0004,4.0000400004000045e-09,3,3,13,57,0.00012615326153261533
840,2018-05-31 09:22:04.006272,0.0004,4.0000400004000045e-09,4,5,2,23,0.00012640526405264055
841,2018-05-31 09:22:04.943909,0.0004,4.0000400004000045e-09,3,11,8,64,0.00012610926109261095
842,2018-05-31 09:22:05.848493,0.0004,4.0000400004000045e-09,0,13,5,4,0.00012580125801258014
843,2018-05-31 09:22:06.810711,0.0004,4.0000400004000045e-09,4,36,17,47,0.00012570925709257095
844,2018-05-31 09:22:07.766232,0.0004,4.0000400004000045e-09,2,26,11,30,0.00012617326173261734
845,2018-05-31 09:22:08.681856,0.0004,4.0000400004000045e-09,0,49,12,59,0.00012573725737257375
846,2018-05-31 09:22:09.779084,0.0004,4.0000400004000045e-09,6,14,3,13,0.00012600526005260054
847,2018-05-31 09:22:10.749257,0.0004,4.0000400004000045e-09,6,19,11,37,0.00012593325933259335
848,2018-05-31 09:22:11.690272,0.0004,4.0000400004000045e-09,9,46,8,14,0.00012592525925259255
849,2018-05-31 09:22:12.668911,0.0004,4.0000400004000045e-09,2,49,11,38,0.00012572125721257215
850,2018-05-31 09:22:13.568284,0.0004,4.0000400004000045e-09,8,4,3,45,0.00012742127421274215
851,2018-05-31 09:22:14.483453,0.0004,4.0000400004000045e-09,0,36,-2,1,0.00012578125781257814
852,2018-05-31 09:22:15.393499,0.0004,4.0000400004000045e-09,0,4,21,57,0.00012584125841258413
853,2018-05-31 09:22:16.494885,0.0004,4.0000400004000045e-09,3,45,-3,56,0.00012571725717257175
854,2018-05-31 09:22:17.475914,0.0004,4.0000400004000045e-09,8,6,0,56,0.00012805728057280574
855,2018-05-31 09:22:18.389132,0.0004,4.0000400004000045e-09,2,21,7,26,0.00012637726377263774
856,2018-05-31 09:22:19.295870,0.0004,4.0000400004000045e-09,2,46,21,33,0.00012576925769257693
857,2018-05-31 09:22:20.228806,0.0004,4.0000400004000045e-09,1,6,16,3,0.00012810128101281015
858,2018-05-31 09:22:21.141649,0.0004,4.0000400004000045e-09,9,50,5,59,0.00012593325933259335
859,2018-05-31 09:22:22.066741,0.0004,4.0000400004000045e-09,6,7,17,27,0.00012685726857268573
860,2018-05-31 09:22:23.002139,0.0004,4.0000400004000045e-09,8,27,13,27,0.00012625326253262533
861,2018-05-31 09:22:23.924006,0.0004,4.0000400004000045e-09,0,41,6,4,0.00012579725797257974
862,2018-05-31 09:22:24.834000,0.0004,4.0000400004000045e-09,4,18,3,50,0.00012778127781277814
863,2018-05-31 09:22:25.777498,0.0004,4.0000400004000045e-09,4,13,3,27,0.00012578125781257814
864,2018-05-31 09:22:26.677108,0.0004,4.0000400004000045e-09,1,48,18,21,0.00012618526185261854
865,2018-05-31 09:22:27.579616,0.0004,4.0000400004000045e-09,4,46,20,18,0.00012578125781257814
866,2018-05-31 09:22:28.514842,0.0004,4.0000400004000045e-09,4,38,22,7,0.00012580125801258014
867,2018-05-31 09:22:29.443944,0.0004,4.0000400004000045e-09,2,38,16,9,0.00012798127981279814
868,2018-05-31 09:22:30.393790,0.0004,4.0000400004000045e-09,6,27,10,35,0.00012659326593265934
869,2018-05-31 09:22:31.297430,0.0004,4.0000400004000045e-09,7,40,6,44,0.00012616126161261613
870,2018-05-31 09:22:32.271148,0.0004,4.0000400004000045e-09,0,48,6,46,0.00012743727437274373
871,2018-05-31 09:22:33.233174,0.0004,4.0000400004000045e-09,2,1,5,9,0.00012678126781267814
872,2018-05-31 09:22:34.153233,0.0004,4.0000400004000045e-09,3,34,6,2,0.00012601726017260175
873,2018-05-31 09:22:35.053596,0.0004,4.0000400004000045e-09,3,43,-2,31,0.00012578525785257854
874,2018-05-31 09:22:35.975621,0.0004,4.0000400004000045e-09,8,49,11,57,0.00012593325933259335
875,2018-05-31 09:22:36.864546,0.0004,4.0000400004000045e-09,8,23,19,14,0.00012673726737267375
876,2018-05-31 09:22:37.797509,0.0004,4.0000400004000045e-09,1,32,8,31,0.00012628926289262894
877,2018-05-31 09:22:38.702792,0.0004,4.0000400004000045e-09,2,12,0,48,0.00012569725697256974
878,2018-05-31 09:22:39.602937,0.0004,4.0000400004000045e-09,2,34,4,47,0.00012618926189261894
879,2018-05-31 09:22:40.496194,0.0004,4.0000400004000045e-09,1,43,-3,29,0.00012578125781257814
880,2018-05-31 09:22:41.381569,0.0004,4.0000400004000045e-09,8,1,0,20,0.00012644126441264413
881,2018-05-31 09:22:42.310017,0.0004,4.0000400004000045e-09,7,5,-1,15,0.00012563325633256335
882,2018-05-31 09:22:43.246589,0.0004,4.0000400004000045e-09,9,47,20,10,0.00012593725937259375
883,2018-05-31 09:22:44.197005,0.0004,4.0000400004000045e-09,6,43,11,24,0.00012582525825258255
884,2018-05-31 09:22:45.091635,0.0004,4.0000400004000045e-09,0,0,22,26,0.00012569325693256934
885,2018-05-31 09:22:46.006455,0.0004,4.0000400004000045e-09,9,24,21,58,0.00012591325913259135
886,2018-05-31 09:22:46.908445,0.0004,4.0000400004000045e-09,3,8,14,27,0.00012671726717267175
887,2018-05-31 09:22:47.890925,0.0004,4.0000400004000045e-09,1,38,3,22,0.00012591325913259135
888,2018-05-31 09:22:48.779797,0.0004,4.0000400004000045e-09,3,13,17,22,0.00012570125701257014
889,2018-05-31 09:22:49.836074,0.0004,4.0000400004000045e-09,3,45,2,51,0.00012609726097260974
890,2018-05-31 09:22:50.807292,0.0004,4.0000400004000045e-09,1,6,0,27,0.00012612526125261255
891,2018-05-31 09:22:51.706899,0.0004,4.0000400004000045e-09,1,51,10,37,0.00012584125841258413
892,2018-05-31 09:22:52.596398,0.0004,4.0000400004000045e-09,4,38,2,21,0.00012620126201262014
893,2018-05-31 09:22:53.565421,0.0004,4.0000400004000045e-09,8,43,1,23,0.00012584925849258493
894,2018-05-31 09:22:54.581352,0.0004,4.0000400004000045e-09,9,28,0,17,0.00012591325913259135
895,2018-05-31 09:22:55.506865,0.0004,4.0000400004000045e-09,5,0,14,61,0.00012576525765257653
896,2018-05-31 09:22:56.411053,0.0004,4.0000400004000045e-09,1,9,15,41,0.00012606926069260693
897,2018-05-31 09:22:57.350955,0.0004,4.0000400004000045e-09,1,32,3,24,0.00012572925729257295
898,2018-05-31 09:22:58.267312,0.0004,4.0000400004000045e-09,9,3,-3,48,0.00012672926729267295
899,2018-05-31 09:22:59.193146,0.0004,4.0000400004000045e-09,3,17,7,13,0.00012659326593265934
900,2018-05-31 09:23:00.243640,0.0004,4.0000400004000045e-09,5,6,18,29,0.00012576125761257613
901,2018-05-31 09:23:01.129487,0.0004,4.0000400004000045e-09,5,43,11,11,0.00012578525785257854
902,2018-05-31 09:23:02.029481,0.0004,4.0000400004000045e-09,3,0,16,21,0.00012574925749257493
903,2018-05-31 09:23:02.994957,0.0004,4.0000400004000045e-09,1,14,2,51,0.00012566525665256653
904,2018-05-31 09:23:03.919425,0.0004,4.0000400004000045e-09,9,16,5,50,0.00012597325973259734
905,2018-05-31 09:23:04.907254,0.0004,4.0000400004000045e-09,1,39,15,44,0.00012570525705257054
906,2018-05-31 09:23:05.801002,0.0004,4.0000400004000045e-09,6,2,3,14,0.00012578125781257814
907,2018-05-31 09:23:06.773850,0.0004,4.0000400004000045e-09,1,50,1,57,0.00012578925789257894
908,2018-05-31 09:23:07.696230,0.0004,4.0000400004000045e-09,1,9,11,39,0.00012679326793267934
909,2018-05-31 09:23:08.590667,0.0004,4.0000400004000045e-09,9,51,10,19,0.00012592925929259295
910,2018-05-31 09:23:09.522934,0.0004,4.0000400004000045e-09,2,25,14,1,0.00012579325793257934
911,2018-05-31 09:23:10.464478,0.0004,4.0000400004000045e-09,3,38,4,40,0.00012622926229262295
912,2018-05-31 09:23:11.369474,0.0004,4.0000400004000045e-09,2,7,18,37,0.00012650126501265014
913,2018-05-31 09:23:12.387141,0.0004,4.0000400004000045e-09,4,24,17,14,0.00012583325833258335
914,2018-05-31 09:23:13.330918,0.0004,4.0000400004000045e-09,9,18,4,26,0.00012756927569275694
915,2018-05-31 09:23:14.294850,0.0004,4.0000400004000045e-09,5,7,12,17,0.00012634526345263453
916,2018-05-31 09:23:15.234081,0.0004,4.0000400004000045e-09,5,27,22,48,0.00012638126381263814
917,2018-05-31 09:23:16.180989,0.0004,4.0000400004000045e-09,9,29,1,60,0.00012589725897258974
918,2018-05-31 09:23:17.108022,0.0004,4.0000400004000045e-09,6,31,18,18,0.00012818128181281814
919,2018-05-31 09:23:18.019453,0.0004,4.0000400004000045e-09,1,40,18,55,0.00012670926709267095
920,2018-05-31 09:23:18.911588,0.0004,4.0000400004000045e-09,1,36,16,14,0.00012648526485264854
921,2018-05-31 09:23:19.857946,0.0004,4.0000400004000045e-09,4,5,18,38,0.00012582925829258295
922,2018-05-31 09:23:20.818294,0.0004,4.0000400004000045e-09,7,47,18,53,0.00012632926329263295
923,2018-05-31 09:23:21.763050,0.0004,4.0000400004000045e-09,6,5,0,61,0.00012575325753257533
924,2018-05-31 09:23:22.671755,0.0004,4.0000400004000045e-09,1,42,20,64,0.00012586125861258613
925,2018-05-31 09:23:23.593732,0.0004,4.0000400004000045e-09,3,12,11,6,0.00012581725817258175
926,2018-05-31 09:23:24.488849,0.0004,4.0000400004000045e-09,1,38,14,19,0.00012657326573265734
927,2018-05-31 09:23:25.397168,0.0004,4.0000400004000045e-09,3,25,0,44,0.00012637726377263774
928,2018-05-31 09:23:26.374145,0.0004,4.0000400004000045e-09,9,22,13,36,0.00012596925969259693
929,2018-05-31 09:23:27.324611,0.0004,4.0000400004000045e-09,9,3,22,40,0.00012592525925259255
930,2018-05-31 09:23:28.269973,0.0004,4.0000400004000045e-09,3,45,13,26,0.00012571325713257135
931,2018-05-31 09:23:29.207203,0.0004,4.0000400004000045e-09,2,25,1,22,0.00012622926229262295
932,2018-05-31 09:23:30.200983,0.0004,4.0000400004000045e-09,1,0,12,42,0.00012615726157261573
933,2018-05-31 09:23:31.172614,0.0004,4.0000400004000045e-09,6,21,9,9,0.00012584925849258493
934,2018-05-31 09:23:32.148153,0.0004,4.0000400004000045e-09,2,39,18,28,0.00012652926529265295
935,2018-05-31 09:23:33.162583,0.0004,4.0000400004000045e-09,4,1,19,56,0.00012612126121261215
936,2018-05-31 09:23:34.108828,0.0004,4.0000400004000045e-09,1,12,16,37,0.00012581725817258175
937,2018-05-31 09:23:35.051261,0.0004,4.0000400004000045e-09,3,41,3,34,0.00012656126561265613
938,2018-05-31 09:23:35.999260,0.0004,4.0000400004000045e-09,6,30,21,51,0.00012618526185261854
939,2018-05-31 09:23:36.946874,0.0004,4.0000400004000045e-09,4,1,22,50,0.00012567325673256734
940,2018-05-31 09:23:37.889737,0.0004,4.0000400004000045e-09,4,47,7,35,0.00012638126381263814
941,2018-05-31 09:23:38.784577,0.0004,4.0000400004000045e-09,2,2,15,17,0.00012564925649256493
942,2018-05-31 09:23:39.742805,0.0004,4.0000400004000045e-09,9,10,5,50,0.00012617326173261734
943,2018-05-31 09:23:40.644620,0.0004,4.0000400004000045e-09,4,37,-2,15,0.00012580125801258014
944,2018-05-31 09:23:41.561081,0.0004,4.0000400004000045e-09,3,22,20,34,0.00012602926029260295
945,2018-05-31 09:23:42.477169,0.0004,4.0000400004000045e-09,2,39,-3,34,0.00012568525685256854
946,2018-05-31 09:23:43.389278,0.0004,4.0000400004000045e-09,7,37,20,46,0.00012580125801258014
947,2018-05-31 09:23:44.289869,0.0004,4.0000400004000045e-09,6,47,5,49,0.00012582525825258255
948,2018-05-31 09:23:45.240513,0.0004,4.0000400004000045e-09,3,9,17,62,0.00012660526605266055
949,2018-05-31 09:23:46.167437,0.0004,4.0000400004000045e-09,5,43,22,5,0.00012617326173261734
950,2018-05-31 09:23:47.093162,0.0004,4.0000400004000045e-09,5,3,13,52,0.00012568925689256894
951,2018-05-31 09:23:48.077550,0.0004,4.0000400004000045e-09,8,4,6,15,0.00012590525905259054
952,2018-05-31 09:23:49.067354,0.0004,4.0000400004000045e-09,5,29,0,22,0.00012583325833258335
953,2018-05-31 09:23:49.966268,0.0004,4.0000400004000045e-09,9,15,13,29,0.00012585725857258573
954,2018-05-31 09:23:50.912159,0.0004,4.0000400004000045e-09,8,37,5,59,0.00012576125761257613
955,2018-05-31 09:23:51.868285,0.0004,4.0000400004000045e-09,8,39,21,41,0.00012602926029260295
956,2018-05-31 09:23:52.809010,0.0004,4.0000400004000045e-09,2,23,-3,1,0.00012581325813258135
957,2018-05-31 09:23:53.789119,0.0004,4.0000400004000045e-09,9,50,8,48,0.00012590525905259054
958,2018-05-31 09:23:54.697755,0.0004,4.0000400004000045e-09,2,29,21,49,0.00012621726217262175
959,2018-05-31 09:23:55.696671,0.0004,4.0000400004000045e-09,1,34,17,64,0.00012578125781257814
960,2018-05-31 09:23:56.642391,0.0004,4.0000400004000045e-09,4,23,-2,41,0.00012573325733257335
961,2018-05-31 09:23:57.605187,0.0004,4.0000400004000045e-09,3,32,22,1,0.00012570525705257054
962,2018-05-31 09:23:58.590060,0.0004,4.0000400004000045e-09,1,3,3,38,0.00012574525745257453
963,2018-05-31 09:23:59.553555,0.0004,4.0000400004000045e-09,6,42,18,17,0.00012577725777257774
964,2018-05-31 09:24:00.451676,0.0004,4.0000400004000045e-09,5,34,10,5,0.00012575325753257533
965,2018-05-31 09:24:01.379524,0.0004,4.0000400004000045e-09,8,26,5,60,0.00012642126421264215
966,2018-05-31 09:24:02.289487,0.0004,4.0000400004000045e-09,4,50,14,28,0.00012583725837258375
967,2018-05-31 09:24:03.256382,0.0004,4.0000400004000045e-09,7,37,17,64,0.00012572125721257215
968,2018-05-31 09:24:04.222537,0.0004,4.0000400004000045e-09,1,32,16,37,0.00012571725717257175
969,2018-05-31 09:24:05.238526,0.0004,4.0000400004000045e-09,9,12,1,59,0.00012593325933259335
970,2018-05-31 09:24:06.192176,0.0004,4.0000400004000045e-09,7,27,1,19,0.00012626526265262653
971,2018-05-31 09:24:07.132396,0.0004,4.0000400004000045e-09,0,16,18,21,0.00012569325693256934
972,2018-05-31 09:24:08.041561,0.0004,4.0000400004000045e-09,9,31,16,57,0.00012672526725267255
973,2018-05-31 09:24:08.939200,0.0004,4.0000400004000045e-09,7,50,16,2,0.00012571325713257135
974,2018-05-31 09:24:09.865917,0.0004,4.0000400004000045e-09,7,29,7,59,0.00012574925749257493
975,2018-05-31 09:24:10.808837,0.0004,4.0000400004000045e-09,2,38,18,24,0.00012574525745257453
976,2018-05-31 09:24:11.714305,0.0004,4.0000400004000045e-09,8,19,-2,30,0.00012666526665266654
977,2018-05-31 09:24:12.683508,0.0004,4.0000400004000045e-09,8,22,3,4,0.00012597725977259774
978,2018-05-31 09:24:13.585616,0.0004,4.0000400004000045e-09,3,48,18,32,0.00012714927149271493
979,2018-05-31 09:24:14.494421,0.0004,4.0000400004000045e-09,2,17,20,57,0.00012688926889268894
980,2018-05-31 09:24:15.409751,0.0004,4.0000400004000045e-09,2,22,-3,51,0.00012630926309263095
981,2018-05-31 09:24:16.363370,0.0004,4.0000400004000045e-09,8,5,7,61,0.00012633326333263335
982,2018-05-31 09:24:17.262221,0.0004,4.0000400004000045e-09,5,46,-3,38,0.00012575325753257533
983,2018-05-31 09:24:18.186520,0.0004,4.0000400004000045e-09,4,33,10,8,0.00012576125761257613
984,2018-05-31 09:24:19.135102,0.0004,4.0000400004000045e-09,2,6,13,59,0.00012679326793267934
985,2018-05-31 09:24:20.060672,0.0004,4.0000400004000045e-09,8,46,11,24,0.00012585325853258533
986,2018-05-31 09:24:21.004996,0.0004,4.0000400004000045e-09,9,13,13,50,0.00012618526185261854
987,2018-05-31 09:24:21.947065,0.0004,4.0000400004000045e-09,2,1,-2,48,0.00012581325813258135
988,2018-05-31 09:24:22.919858,0.0004,4.0000400004000045e-09,5,43,9,31,0.00012578125781257814
989,2018-05-31 09:24:23.897991,0.0004,4.0000400004000045e-09,9,3,11,35,0.00012591325913259135
990,2018-05-31 09:24:24.828394,0.0004,4.0000400004000045e-09,1,23,14,15,0.00012577325773257734
991,2018-05-31 09:24:25.788077,0.0004,4.0000400004000045e-09,1,28,8,60,0.00012656926569265694
992,2018-05-31 09:24:26.733364,0.0004,4.0000400004000045e-09,5,16,10,30,0.00012588125881258814
993,2018-05-31 09:24:27.647767,0.0004,4.0000400004000045e-09,6,28,20,21,0.00012782127821278215
994,2018-05-31 09:24:28.601558,0.0004,4.0000400004000045e-09,0,33,9,24,0.00012640926409264095
995,2018-05-31 09:24:29.513762,0.0004,4.0000400004000045e-09,2,50,8,29,0.00012578525785257854
996,2018-05-31 09:24:30.433204,0.0004,4.0000400004000045e-09,3,30,8,55,0.00012578525785257854
997,2018-05-31 09:24:31.363660,0.0004,4.0000400004000045e-09,7,41,17,26,0.00012611326113261135
998,2018-05-31 09:24:32.283719,0.0004,4.0000400004000045e-09,6,35,8,60,0.00012576525765257653
999,2018-05-31 09:24:33.188200,0.0004,4.0000400004000045e-09,7,17,22,6,0.00012734927349273493
1000,2018-05-31 09:24:34.144976,0.0004,4.0000400004000045e-09,2,20,22,42,0.00012648126481264814
1001,2018-05-31 09:24:35.110678,0.0004,4.0000400004000045e-09,1,36,-2,39,0.00012580925809258095
1002,2018-05-31 09:24:36.068626,0.0004,4.0000400004000045e-09,7,38,1,32,0.00012583725837258375
1003,2018-05-31 09:24:37.033110,0.0004,4.0000400004000045e-09,0,7,20,35,0.00012572925729257295
1004,2018-05-31 09:24:37.937113,0.0004,4.0000400004000045e-09,0,39,21,15,0.00012582525825258255
1005,2018-05-31 09:24:38.852730,0.0004,4.0000400004000045e-09,7,45,13,26,0.00012572525725257255
1006,2018-05-31 09:24:39.790564,0.0004,4.0000400004000045e-09,6,49,8,6,0.00012570525705257054
1007,2018-05-31 09:24:40.695646,0.0004,4.0000400004000045e-09,9,25,10,3,0.00012598925989259894
1008,2018-05-31 09:24:41.649896,0.0004,4.0000400004000045e-09,2,51,17,49,0.00012582925829258295
1009,2018-05-31 09:24:42.619623,0.0004,4.0000400004000045e-09,6,32,15,13,0.00012589725897258974
1010,2018-05-31 09:24:43.557722,0.0004,4.0000400004000045e-09,3,43,6,44,0.00012573325733257335
1011,2018-05-31 09:24:44.607708,0.0004,4.0000400004000045e-09,0,42,2,35,0.00012569325693256934
1012,2018-05-31 09:24:45.585873,0.0004,4.0000400004000045e-09,4,37,0,22,0.00012577325773257734
1013,2018-05-31 09:24:46.642007,0.0004,4.0000400004000045e-09,1,16,1,31,0.00012627726277262774
1014,2018-05-31 09:24:47.671137,0.0004,4.0000400004000045e-09,3,24,10,57,0.00012568925689256894
1015,2018-05-31 09:24:48.574461,0.0004,4.0000400004000045e-09,9,24,9,55,0.00012586525865258653
1016,2018-05-31 09:24:49.465952,0.0004,4.0000400004000045e-09,4,35,11,33,0.00012569325693256934
1017,2018-05-31 09:24:50.352963,0.0004,4.0000400004000045e-09,4,10,13,22,0.00012610926109261095
1018,2018-05-31 09:24:51.321391,0.0004,4.0000400004000045e-09,4,42,5,25,0.00012573325733257335
1019,2018-05-31 09:24:52.288216,0.0004,4.0000400004000045e-09,3,6,10,13,0.00012568525685256854
1020,2018-05-31 09:24:53.168698,0.0004,4.0000400004000045e-09,9,35,5,7,0.00012577725777257774
1021,2018-05-31 09:24:54.073586,0.0004,4.0000400004000045e-09,5,36,14,28,0.00012574525745257453
1022,2018-05-31 09:24:55.032686,0.0004,4.0000400004000045e-09,4,48,10,47,0.00012683326833268335
1023,2018-05-31 09:24:56.024265,0.0004,4.0000400004000045e-09,2,16,-1,63,0.00012608126081260814
1024,2018-05-31 09:24:56.927441,0.0004,4.0000400004000045e-09,3,24,20,31,0.00012578125781257814
1025,2018-05-31 09:24:57.827270,0.0004,4.0000400004000045e-09,1,19,0,10,0.00012702527025270255
1026,2018-05-31 09:24:58.791682,0.0004,4.0000400004000045e-09,0,43,10,61,0.00012574525745257453
1027,2018-05-31 09:24:59.699448,0.0004,4.0000400004000045e-09,9,4,-3,47,0.00012581725817258175
1028,2018-05-31 09:25:00.641429,0.0004,4.0000400004000045e-09,6,42,8,13,0.00012576125761257613
1029,2018-05-31 09:25:01.640284,0.0004,4.0000400004000045e-09,2,25,13,2,0.00012568525685256854
1030,2018-05-31 09:25:02.549294,0.0004,4.0000400004000045e-09,0,37,21,54,0.00012580925809258095
1031,2018-05-31 09:25:03.443169,0.0004,4.0000400004000045e-09,5,28,1,3,0.00012677326773267734
1032,2018-05-31 09:25:04.469170,0.0004,4.0000400004000045e-09,6,12,5,54,0.00012578925789257894
1033,2018-05-31 09:25:05.432795,0.0004,4.0000400004000045e-09,1,28,8,32,0.00012662126621266215
1034,2018-05-31 09:25:06.365189,0.0004,4.0000400004000045e-09,8,37,3,28,0.00012586525865258653
1035,2018-05-31 09:25:07.344375,0.0004,4.0000400004000045e-09,8,35,9,48,0.00012591725917259175
1036,2018-05-31 09:25:08.251516,0.0004,4.0000400004000045e-09,0,46,-1,47,0.00012572125721257215
1037,2018-05-31 09:25:09.157513,0.0004,4.0000400004000045e-09,2,17,6,32,0.00012646926469264694
1038,2018-05-31 09:25:10.114102,0.0004,4.0000400004000045e-09,7,46,1,61,0.00012568125681256814
1039,2018-05-31 09:25:11.004399,0.0004,4.0000400004000045e-09,1,45,8,24,0.00012567325673256734
