sample,time,window,precision,modulation,band,preamble,offset,valid
18084,2018-06-15 05:46:37.348577,0.1,1.0001000100010001e-05,7,3,4,30023,True
18085,2018-06-15 05:46:38.828165,0.04,4.004004004004004e-05,8,31,3,3273,True
18086,2018-06-15 05:46:40.241253,0.04,4.004004004004004e-05,9,18,2,1009,True
18087,2018-06-15 05:46:41.664246,0.04,4.004004004004004e-05,8,1,3,2649,False
18088,2018-06-15 05:46:47.596547,2.0,2.000020000200002e-05,0,31,3,3945064,False
18089,2018-06-15 05:46:49.065154,0.04,4.004004004004004e-05,8,26,9,10324,False
18090,2018-06-15 05:46:50.592373,0.1,1.0001000100010001e-05,7,17,4,43747,True
18091,2018-06-15 05:46:52.065729,0.04,4.004004004004004e-05,8,0,5,616,True
18092,2018-06-15 05:46:53.718803,0.2,2.0002000200020003e-05,4,8,8,351761,True
18093,2018-06-15 05:46:55.250219,0.1,1.0001000100010001e-05,7,2,12,44298,True
18094,2018-06-15 05:46:56.769660,0.1,1.0001000100010001e-05,5,4,10,95178,True
18095,2018-06-15 05:46:58.233172,0.04,4.004004004004004e-05,8,47,11,2991,True
18096,2018-06-15 05:46:59.801749,0.1,1.0001000100010001e-05,5,39,7,92387,True
18097,2018-06-15 05:47:01.311164,0.1,1.0001000100010001e-05,6,49,6,37016,True
18098,2018-06-15 05:47:04.654737,1.0,1.000010000100001e-05,2,16,3,1138801,True
18099,2018-06-15 05:47:08.036377,1.0,1.000010000100001e-05,1,36,4,1318398,True
18100,2018-06-15 05:47:14.027676,2.0,2.000020000200002e-05,0,3,5,4651569,True
18101,2018-06-15 05:47:19.877584,2.0,2.000020000200002e-05,0,6,3,2847358,True
18102,2018-06-15 05:47:25.702893,2.0,2.000020000200002e-05,1,3,8,3402909,False
18103,2018-06-15 05:47:31.778154,2.0,2.000020000200002e-05,0,51,7,4464962,True
18104,2018-06-15 05:47:33.440193,0.2,2.0002000200020003e-05,3,28,4,176680,True
18105,2018-06-15 05:47:36.987067,1.0,1.000010000100001e-05,1,32,9,300669,False
18106,2018-06-15 05:47:43.198673,2.0,2.000020000200002e-05,0,4,12,3030409,True
18107,2018-06-15 05:47:44.746194,0.1,1.0001000100010001e-05,4,7,8,21591,False
18108,2018-06-15 05:47:46.260555,0.1,1.0001000100010001e-05,7,40,10,81544,False
18109,2018-06-15 05:47:52.155915,2.0,2.000020000200002e-05,1,6,9,2398938,True
18110,2018-06-15 05:47:53.815712,0.2,2.0002000200020003e-05,3,4,4,122032,False
18111,2018-06-15 05:47:55.347391,0.1,1.0001000100010001e-05,5,46,5,57213,False
18112,2018-06-15 05:47:58.797217,1.0,1.000010000100001e-05,2,9,9,892355,True
18113,2018-06-15 05:48:00.440541,0.2,2.0002000200020003e-05,4,24,10,167556,True
18114,2018-06-15 05:48:02.069090,0.2,2.0002000200020003e-05,4,49,11,273588,True
18115,2018-06-15 05:48:03.623781,0.1,1.0001000100010001e-05,6,9,12,43949,True
18116,2018-06-15 05:48:05.484276,0.4,4.0004000400040005e-05,3,48,9,820706,False
18117,2018-06-15 05:48:07.014024,0.1,1.0001000100010001e-05,6,9,10,38891,True
18118,2018-06-15 05:48:08.574382,0.1,1.0001000100010001e-05,6,8,3,83997,True
18119,2018-06-15 05:48:10.237005,0.2,2.0002000200020003e-05,3,38,4,366494,True
18120,2018-06-15 05:48:11.700913,0.04,4.004004004004004e-05,9,17,8,5092,True
18121,2018-06-15 05:48:17.790258,2.0,2.000020000200002e-05,0,40,7,3123155,True
18122,2018-06-15 05:48:21.304092,1.0,1.000010000100001e-05,1,3,10,441888,False
18123,2018-06-15 05:48:22.833837,0.1,1.0001000100010001e-05,7,19,8,14058,True
18124,2018-06-15 05:48:26.401990,1.0,1.000010000100001e-05,1,32,12,1088073,True
18125,2018-06-15 05:48:27.926542,0.1,1.0001000100010001e-05,7,13,5,19247,True
18126,2018-06-15 05:48:29.573271,0.2,2.0002000200020003e-05,4,30,8,319362,True
18127,2018-06-15 05:48:31.044968,0.04,4.004004004004004e-05,9,7,11,3933,False
18128,2018-06-15 05:48:32.707968,0.2,2.0002000200020003e-05,3,2,4,30444,False
18129,2018-06-15 05:48:34.339658,0.2,2.0002000200020003e-05,3,31,9,21071,False
18130,2018-06-15 05:48:35.869626,0.1,1.0001000100010001e-05,7,9,8,5304,False
18131,2018-06-15 05:48:37.391310,0.1,1.0001000100010001e-05,5,4,9,110850,True
18132,2018-06-15 05:48:40.880132,1.0,1.000010000100001e-05,1,48,6,2001919,True
18133,2018-06-15 05:48:42.741373,0.4,4.0004000400040005e-05,2,27,4,604570,True
18134,2018-06-15 05:48:44.570590,0.4,4.0004000400040005e-05,3,22,3,448586,True
18135,2018-06-15 05:48:50.543951,2.0,2.000020000200002e-05,1,36,11,2683196,True
18136,2018-06-15 05:48:52.068080,0.1,1.0001000100010001e-05,7,12,7,2205,False
18137,2018-06-15 05:48:53.578898,0.1,1.0001000100010001e-05,7,27,12,8434,False
18138,2018-06-15 05:48:55.097988,0.1,1.0001000100010001e-05,6,31,3,88914,True
18139,2018-06-15 05:49:06.123910,4.0,4.000040000400004e-05,0,51,12,6505889,True
18140,2018-06-15 05:49:07.763371,0.2,2.0002000200020003e-05,5,32,11,255494,False
18141,2018-06-15 05:49:09.232774,0.04,4.004004004004004e-05,9,43,5,1240,True
18142,2018-06-15 05:49:10.659514,0.04,4.004004004004004e-05,8,3,5,779,False
18143,2018-06-15 05:49:12.503580,0.4,4.0004000400040005e-05,3,38,6,565855,True
18144,2018-06-15 05:49:14.176781,0.2,2.0002000200020003e-05,3,46,7,276623,True
18145,2018-06-15 05:49:15.714201,0.1,1.0001000100010001e-05,6,50,10,842,False
18146,2018-06-15 05:49:19.314009,1.0,1.000010000100001e-05,0,45,5,1332471,False
18147,2018-06-15 05:49:22.600549,1.0,1.000010000100001e-05,2,49,3,990388,True
18148,2018-06-15 05:49:24.230072,0.2,2.0002000200020003e-05,4,17,3,233903,True
18149,2018-06-15 05:49:25.767268,0.1,1.0001000100010001e-05,6,44,12,128036,True
18150,2018-06-15 05:49:27.625338,0.4,4.0004000400040005e-05,3,20,10,668670,True
18151,2018-06-15 05:49:33.649077,2.0,2.000020000200002e-05,0,37,6,4315617,True
18152,2018-06-15 05:49:35.118014,0.04,4.004004004004004e-05,8,8,7,3753,True
18153,2018-06-15 05:49:36.651459,0.1,1.0001000100010001e-05,5,48,6,121224,True
18154,2018-06-15 05:49:38.169994,0.1,1.0001000100010001e-05,4,41,7,45808,False
18155,2018-06-15 05:49:40.035531,0.4,4.0004000400040005e-05,3,44,11,697452,True
18156,2018-06-15 05:49:43.520508,1.0,1.000010000100001e-05,1,13,7,217337,False
18157,2018-06-15 05:49:45.367906,0.4,4.0004000400040005e-05,3,28,7,428421,True
18158,2018-06-15 05:49:51.297198,2.0,2.000020000200002e-05,0,44,3,4392875,True
18159,2018-06-15 05:49:54.769256,1.0,1.000010000100001e-05,1,9,6,153541,False
18160,2018-06-15 05:49:56.309523,0.1,1.0001000100010001e-05,5,3,11,2710,False
18161,2018-06-15 05:49:59.730861,1.0,1.000010000100001e-05,2,5,11,1868376,False
18162,2018-06-15 05:50:01.610370,0.4,4.0004000400040005e-05,2,16,6,197838,False
18163,2018-06-15 05:50:03.432928,0.4,4.0004000400040005e-05,2,17,4,321774,False
18164,2018-06-15 05:50:04.958971,0.1,1.0001000100010001e-05,4,35,3,61053,False
18165,2018-06-15 05:50:06.895267,0.4,4.0004000400040005e-05,1,33,3,178267,False
18166,2018-06-15 05:50:08.465010,0.1,1.0001000100010001e-05,7,4,8,37576,True
18167,2018-06-15 05:50:09.989480,0.1,1.0001000100010001e-05,6,37,6,89317,True
18168,2018-06-15 05:50:11.462094,0.04,4.004004004004004e-05,9,3,7,2662,True
18169,2018-06-15 05:50:12.884145,0.04,4.004004004004004e-05,8,6,5,4604,True
18170,2018-06-15 05:50:14.322305,0.04,4.004004004004004e-05,9,33,8,93,False
18171,2018-06-15 05:50:15.735993,0.04,4.004004004004004e-05,8,25,9,5514,True
18172,2018-06-15 05:50:17.160132,0.04,4.004004004004004e-05,8,32,12,12100,False
18173,2018-06-15 05:50:18.574731,0.04,4.004004004004004e-05,8,26,3,683,True
18174,2018-06-15 05:50:20.000189,0.04,4.004004004004004e-05,9,40,11,4592,True
18175,2018-06-15 05:50:21.857936,0.4,4.0004000400040005e-05,3,10,9,237496,True
18176,2018-06-15 05:50:32.816158,4.0,4.000040000400004e-05,0,34,10,5932183,True
18177,2018-06-15 05:50:43.711686,4.0,4.000040000400004e-05,0,45,9,4485407,True
18178,2018-06-15 05:50:45.287335,0.1,1.0001000100010001e-05,7,22,8,67913,False
18179,2018-06-15 05:50:46.805090,0.1,1.0001000100010001e-05,5,7,5,102960,True
18180,2018-06-15 05:50:48.324527,0.1,1.0001000100010001e-05,7,39,11,81561,False
18181,2018-06-15 05:50:49.793424,0.04,4.004004004004004e-05,8,8,10,11882,False
18182,2018-06-15 05:50:51.215738,0.04,4.004004004004004e-05,9,5,3,1415,True
18183,2018-06-15 05:50:54.647813,1.0,1.000010000100001e-05,2,19,8,1607383,False
18184,2018-06-15 05:50:56.177505,0.1,1.0001000100010001e-05,6,15,8,123125,False
18185,2018-06-15 05:50:57.693490,0.1,1.0001000100010001e-05,6,40,6,36454,True
18186,2018-06-15 05:50:59.357143,0.2,2.0002000200020003e-05,4,20,3,284274,True
18187,2018-06-15 05:51:00.828711,0.04,4.004004004004004e-05,9,10,9,3085,False
18188,2018-06-15 05:51:02.687355,0.4,4.0004000400040005e-05,3,31,8,502696,True
18189,2018-06-15 05:51:04.333180,0.2,2.0002000200020003e-05,5,51,12,321068,False
18190,2018-06-15 05:51:05.955788,0.2,2.0002000200020003e-05,2,18,4,93627,False
18191,2018-06-15 05:51:07.420863,0.04,4.004004004004004e-05,8,3,3,964,True
18192,2018-06-15 05:51:13.408590,2.0,2.000020000200002e-05,0,25,5,4805109,True
18193,2018-06-15 05:51:14.933135,0.1,1.0001000100010001e-05,7,2,10,48796,True
18194,2018-06-15 05:51:16.569971,0.2,2.0002000200020003e-05,5,47,12,151783,True
18195,2018-06-15 05:51:18.046985,0.04,4.004004004004004e-05,8,19,4,2541,True
18196,2018-06-15 05:51:19.896076,0.4,4.0004000400040005e-05,3,18,6,793199,False
18197,2018-06-15 05:51:23.296896,1.0,1.000010000100001e-05,2,33,8,900499,True
18198,2018-06-15 05:51:24.932506,0.2,2.0002000200020003e-05,4,6,3,167846,True
18199,2018-06-15 05:51:26.779446,0.4,4.0004000400040005e-05,3,40,8,439382,True
18200,2018-06-15 05:51:30.208663,1.0,1.000010000100001e-05,2,18,5,998362,True
18201,2018-06-15 05:51:32.079496,0.4,4.0004000400040005e-05,2,36,4,410996,False
18202,2018-06-15 05:51:33.600487,0.1,1.0001000100010001e-05,7,46,7,33494,True
18203,2018-06-15 05:51:35.255845,0.2,2.0002000200020003e-05,3,37,4,282271,True
18204,2018-06-15 05:51:36.795387,0.1,1.0001000100010001e-05,5,41,10,124887,True
18205,2018-06-15 05:51:38.318174,0.1,1.0001000100010001e-05,5,23,3,11590,False
18206,2018-06-15 05:51:39.877914,0.1,1.0001000100010001e-05,7,47,9,68791,False
18207,2018-06-15 05:51:41.348109,0.04,4.004004004004004e-05,8,17,11,9432,True
18208,2018-06-15 05:51:47.387397,2.0,2.000020000200002e-05,0,1,6,4673441,True
18209,2018-06-15 05:51:50.941129,1.0,1.000010000100001e-05,0,34,4,241729,False
18210,2018-06-15 05:51:52.501380,0.1,1.0001000100010001e-05,4,3,9,19358,False
18211,2018-06-15 05:51:54.027165,0.1,1.0001000100010001e-05,5,17,12,129125,True
18212,2018-06-15 05:51:55.579210,0.1,1.0001000100010001e-05,6,7,12,147260,False
18213,2018-06-15 05:51:57.238659,0.2,2.0002000200020003e-05,4,9,11,273730,True
18214,2018-06-15 05:51:58.787518,0.1,1.0001000100010001e-05,6,21,4,12212,True
18215,2018-06-15 05:52:00.435642,0.2,2.0002000200020003e-05,5,31,9,256253,False
18216,2018-06-15 05:52:01.956138,0.1,1.0001000100010001e-05,7,40,7,42656,True
18217,2018-06-15 05:52:03.674220,0.2,2.0002000200020003e-05,3,29,7,111526,False
18218,2018-06-15 05:52:05.202321,0.1,1.0001000100010001e-05,7,19,9,59802,True
18219,2018-06-15 05:52:06.674408,0.04,4.004004004004004e-05,8,22,9,5452,True
18220,2018-06-15 05:52:10.161528,1.0,1.000010000100001e-05,1,44,7,1394808,True
18221,2018-06-15 05:52:13.569809,1.0,1.000010000100001e-05,2,20,12,1518882,True
18222,2018-06-15 05:52:15.115660,0.1,1.0001000100010001e-05,6,9,11,50122,True
18223,2018-06-15 05:52:16.634664,0.1,1.0001000100010001e-05,7,42,4,31314,True
18224,2018-06-15 05:52:18.320494,0.2,2.0002000200020003e-05,4,31,6,287701,True
18225,2018-06-15 05:52:19.854874,0.1,1.0001000100010001e-05,5,50,6,65145,True
18226,2018-06-15 05:52:21.691199,0.4,4.0004000400040005e-05,3,11,4,486074,True
18227,2018-06-15 05:52:23.231946,0.1,1.0001000100010001e-05,5,43,11,108184,True
18228,2018-06-15 05:52:24.694531,0.04,4.004004004004004e-05,8,1,8,8623,False
18229,2018-06-15 05:52:26.133913,0.04,4.004004004004004e-05,9,41,5,3274,False
18230,2018-06-15 05:52:27.793294,0.2,2.0002000200020003e-05,4,0,11,361108,True
18231,2018-06-15 05:52:29.258977,0.04,4.004004004004004e-05,8,34,7,8616,False
18232,2018-06-15 05:52:32.716114,1.0,1.000010000100001e-05,2,33,11,2245390,False
18233,2018-06-15 05:52:34.180440,0.04,4.004004004004004e-05,9,38,4,2472,True
18234,2018-06-15 05:52:35.742086,0.1,1.0001000100010001e-05,5,50,3,94960,True
18235,2018-06-15 05:52:39.242761,1.0,1.000010000100001e-05,1,10,9,1595459,True
18236,2018-06-15 05:52:40.778198,0.1,1.0001000100010001e-05,5,20,5,47790,False
18237,2018-06-15 05:52:42.291198,0.1,1.0001000100010001e-05,6,43,3,4298,True
18238,2018-06-15 05:52:48.237273,2.0,2.000020000200002e-05,1,1,11,4355751,False
18239,2018-06-15 05:52:54.254077,2.0,2.000020000200002e-05,1,4,11,2659776,True
18240,2018-06-15 05:52:55.899064,0.2,2.0002000200020003e-05,3,48,3,413441,True
18241,2018-06-15 05:52:57.733272,0.4,4.0004000400040005e-05,3,38,4,670609,False
18242,2018-06-15 05:52:59.257392,0.1,1.0001000100010001e-05,5,19,4,70111,True
18243,2018-06-15 05:53:00.732827,0.04,4.004004004004004e-05,9,37,7,2311,False
18244,2018-06-15 05:53:02.395542,0.2,2.0002000200020003e-05,3,17,5,293973,True
18245,2018-06-15 05:53:03.867189,0.04,4.004004004004004e-05,9,29,3,2140,True
18246,2018-06-15 05:53:14.822589,4.0,4.000040000400004e-05,0,22,10,4615366,True
18247,2018-06-15 05:53:16.533823,0.2,2.0002000200020003e-05,4,26,7,178226,True
18248,2018-06-15 05:53:18.428400,0.4,4.0004000400040005e-05,2,19,7,319589,False
18249,2018-06-15 05:53:20.096924,0.2,2.0002000200020003e-05,3,6,7,22230,False
18250,2018-06-15 05:53:21.562259,0.04,4.004004004004004e-05,8,35,3,1710,True
18251,2018-06-15 05:53:23.422784,0.4,4.0004000400040005e-05,3,38,7,853119,False
18252,2018-06-15 05:53:24.892830,0.04,4.004004004004004e-05,9,29,9,357,False
18253,2018-06-15 05:53:26.731267,0.4,4.0004000400040005e-05,4,47,10,573940,False
18254,2018-06-15 05:53:28.209237,0.04,4.004004004004004e-05,9,35,6,336,False
18255,2018-06-15 05:53:29.873003,0.2,2.0002000200020003e-05,4,44,12,377622,True
18256,2018-06-15 05:53:31.420274,0.1,1.0001000100010001e-05,6,51,7,24027,True
18257,2018-06-15 05:53:32.961503,0.1,1.0001000100010001e-05,5,17,9,153673,True
18258,2018-06-15 05:53:34.482146,0.1,1.0001000100010001e-05,5,30,11,120379,True
18259,2018-06-15 05:53:38.091610,1.0,1.000010000100001e-05,1,15,8,815833,False
18260,2018-06-15 05:53:39.626604,0.1,1.0001000100010001e-05,5,36,4,86164,True
18261,2018-06-15 05:53:43.041730,1.0,1.000010000100001e-05,2,38,10,932179,True
18262,2018-06-15 05:53:44.880619,0.4,4.0004000400040005e-05,3,14,5,404265,True
18263,2018-06-15 05:53:48.302504,1.0,1.000010000100001e-05,1,27,4,2334388,True
18264,2018-06-15 05:53:49.976332,0.2,2.0002000200020003e-05,3,3,7,26773,False
18265,2018-06-15 05:53:51.440057,0.04,4.004004004004004e-05,9,4,6,4566,False
18266,2018-06-15 05:53:53.083757,0.2,2.0002000200020003e-05,5,15,6,195724,False
18267,2018-06-15 05:53:54.610960,0.1,1.0001000100010001e-05,5,30,3,78544,True
18268,2018-06-15 05:54:05.537427,4.0,4.000040000400004e-05,0,23,9,4914606,True
18269,2018-06-15 05:54:07.219665,0.2,2.0002000200020003e-05,3,38,9,6471,False
18270,2018-06-15 05:54:10.623825,1.0,1.000010000100001e-05,2,47,8,673163,True
18271,2018-06-15 05:54:12.182676,0.1,1.0001000100010001e-05,6,13,4,52080,True
18272,2018-06-15 05:54:13.695953,0.1,1.0001000100010001e-05,6,19,10,38064,True
18273,2018-06-15 05:54:19.638795,2.0,2.000020000200002e-05,0,42,3,2371373,False
18274,2018-06-15 05:54:21.308412,0.2,2.0002000200020003e-05,4,23,11,336757,True
18275,2018-06-15 05:54:22.940715,0.2,2.0002000200020003e-05,4,4,11,305447,True
18276,2018-06-15 05:54:24.478302,0.1,1.0001000100010001e-05,5,51,7,54721,False
18277,2018-06-15 05:54:27.878934,1.0,1.000010000100001e-05,2,51,8,902888,True
18278,2018-06-15 05:54:29.746215,0.4,4.0004000400040005e-05,3,44,10,557145,True
18279,2018-06-15 05:54:31.581506,0.4,4.0004000400040005e-05,3,31,8,404835,True
18280,2018-06-15 05:54:33.122040,0.1,1.0001000100010001e-05,6,32,7,78054,True
18281,2018-06-15 05:54:35.004769,0.4,4.0004000400040005e-05,2,25,4,733349,True
18282,2018-06-15 05:54:40.933035,2.0,2.000020000200002e-05,1,40,11,4955771,False
18283,2018-06-15 05:54:42.763321,0.4,4.0004000400040005e-05,3,2,3,521465,True
18284,2018-06-15 05:54:44.583293,0.4,4.0004000400040005e-05,3,20,5,413650,True
18285,2018-06-15 05:54:47.946446,1.0,1.000010000100001e-05,2,20,6,1494137,False
18286,2018-06-15 05:54:58.816787,4.0,4.000040000400004e-05,0,18,6,5511346,False
18287,2018-06-15 05:55:02.347571,1.0,1.000010000100001e-05,1,43,10,844479,False
18288,2018-06-15 05:55:03.975813,0.2,2.0002000200020003e-05,4,1,5,155379,True
18289,2018-06-15 05:55:05.506963,0.1,1.0001000100010001e-05,7,45,3,10458,True
18290,2018-06-15 05:55:08.915780,1.0,1.000010000100001e-05,2,4,10,972631,True
18291,2018-06-15 05:55:10.461807,0.1,1.0001000100010001e-05,7,24,10,61602,True
18292,2018-06-15 05:55:11.978823,0.1,1.0001000100010001e-05,6,22,10,69549,True
18293,2018-06-15 05:55:13.497386,0.1,1.0001000100010001e-05,6,25,10,73996,True
18294,2018-06-15 05:55:15.345898,0.4,4.0004000400040005e-05,3,50,7,425871,True
18295,2018-06-15 05:55:18.689000,1.0,1.000010000100001e-05,3,8,11,1111682,False
18296,2018-06-15 05:55:20.165696,0.04,4.004004004004004e-05,9,5,3,981,False
18297,2018-06-15 05:55:22.034765,0.4,4.0004000400040005e-05,2,40,3,717322,True
18298,2018-06-15 05:55:23.693943,0.2,2.0002000200020003e-05,3,18,6,158625,False
18299,2018-06-15 05:55:25.239241,0.1,1.0001000100010001e-05,5,46,9,13488,False
18300,2018-06-15 05:55:31.298086,2.0,2.000020000200002e-05,0,1,7,4897479,True
18301,2018-06-15 05:55:32.946410,0.2,2.0002000200020003e-05,4,2,12,200740,True
18302,2018-06-15 05:55:36.348803,1.0,1.000010000100001e-05,2,32,7,1315956,True
18303,2018-06-15 05:55:47.299877,4.0,4.000040000400004e-05,0,37,10,7218854,False
18304,2018-06-15 05:55:50.842839,1.0,1.000010000100001e-05,0,35,3,493076,False
18305,2018-06-15 05:55:52.518296,0.2,2.0002000200020003e-05,3,37,9,161398,False
18306,2018-06-15 05:55:55.929451,1.0,1.000010000100001e-05,2,1,9,1756757,False
18307,2018-06-15 05:55:57.785213,0.4,4.0004000400040005e-05,3,11,11,509927,True
18308,2018-06-15 05:56:03.879565,2.0,2.000020000200002e-05,0,27,7,2282164,True
18309,2018-06-15 05:56:05.714967,0.4,4.0004000400040005e-05,3,21,3,585324,True
18310,2018-06-15 05:56:07.362201,0.2,2.0002000200020003e-05,4,22,4,323765,False
18311,2018-06-15 05:56:08.891086,0.1,1.0001000100010001e-05,6,37,9,147089,False
18312,2018-06-15 05:56:10.592326,0.2,2.0002000200020003e-05,3,23,3,200953,False
18313,2018-06-15 05:56:12.065026,0.04,4.004004004004004e-05,8,26,3,1357,True
18314,2018-06-15 05:56:13.913052,0.4,4.0004000400040005e-05,3,44,7,546775,True
18315,2018-06-15 05:56:15.453846,0.1,1.0001000100010001e-05,5,10,10,137983,True
18316,2018-06-15 05:56:19.058586,1.0,1.000010000100001e-05,0,3,6,690282,False
18317,2018-06-15 05:56:20.533137,0.04,4.004004004004004e-05,8,16,4,4303,True
18318,2018-06-15 05:56:22.167884,0.2,2.0002000200020003e-05,5,5,10,204360,True
18319,2018-06-15 05:56:33.092520,4.0,4.000040000400004e-05,0,36,9,7604423,False
18320,2018-06-15 05:56:34.620681,0.1,1.0001000100010001e-05,6,31,9,152569,False
18321,2018-06-15 05:56:36.089219,0.04,4.004004004004004e-05,9,30,5,2466,True
18322,2018-06-15 05:56:37.505223,0.04,4.004004004004004e-05,9,43,2,422,False
18323,2018-06-15 05:56:43.544860,2.0,2.000020000200002e-05,0,29,6,4043464,True
18324,2018-06-15 05:56:45.089338,0.1,1.0001000100010001e-05,5,6,6,111889,True
18325,2018-06-15 05:56:48.453910,1.0,1.000010000100001e-05,2,20,6,795023,True
18326,2018-06-15 05:56:49.997222,0.1,1.0001000100010001e-05,5,35,4,2877,False
18327,2018-06-15 05:56:53.457123,1.0,1.000010000100001e-05,2,9,12,1516786,True
18328,2018-06-15 05:56:54.992816,0.1,1.0001000100010001e-05,6,4,3,48396,True
18329,2018-06-15 05:56:56.647344,0.2,2.0002000200020003e-05,4,28,11,337162,True
18330,2018-06-15 05:56:58.183388,0.1,1.0001000100010001e-05,6,32,8,76076,True
18331,2018-06-15 05:57:04.267108,2.0,2.000020000200002e-05,0,49,6,3536767,True
18332,2018-06-15 05:57:05.911433,0.2,2.0002000200020003e-05,4,34,9,255465,True
18333,2018-06-15 05:57:09.262797,1.0,1.000010000100001e-05,2,11,5,1292156,True
18334,2018-06-15 05:57:10.845279,0.1,1.0001000100010001e-05,5,36,12,102631,True
18335,2018-06-15 05:57:12.312899,0.04,4.004004004004004e-05,9,14,11,921,True
18336,2018-06-15 05:57:13.857376,0.1,1.0001000100010001e-05,6,37,6,29746,True
18337,2018-06-15 05:57:17.462768,1.0,1.000010000100001e-05,1,6,8,1545782,True
18338,2018-06-15 05:57:23.504442,2.0,2.000020000200002e-05,0,7,6,4870037,True
18339,2018-06-15 05:57:24.970957,0.04,4.004004004004004e-05,9,40,12,901,True
18340,2018-06-15 05:57:35.786828,4.0,4.000040000400004e-05,0,46,6,6347376,False
18341,2018-06-15 05:57:37.624479,0.4,4.0004000400040005e-05,3,35,5,600736,True
18342,2018-06-15 05:57:39.267976,0.2,2.0002000200020003e-05,4,24,5,118527,True
18343,2018-06-15 05:57:40.739438,0.04,4.004004004004004e-05,8,8,11,6116,True
18344,2018-06-15 05:57:42.277066,0.1,1.0001000100010001e-05,7,39,5,18466,True
18345,2018-06-15 05:57:44.161008,0.4,4.0004000400040005e-05,3,37,9,298037,True
18346,2018-06-15 05:57:45.623720,0.04,4.004004004004004e-05,9,36,3,2160,True
18347,2018-06-15 05:57:49.047674,1.0,1.000010000100001e-05,1,27,4,642489,False
18348,2018-06-15 05:57:50.530423,0.04,4.004004004004004e-05,8,3,10,7524,True
18349,2018-06-15 05:57:52.067346,0.1,1.0001000100010001e-05,6,13,11,136974,False
18350,2018-06-15 05:57:53.725916,0.2,2.0002000200020003e-05,3,0,3,69606,False
18351,2018-06-15 05:57:59.578729,2.0,2.000020000200002e-05,1,21,6,2658817,True
