sample,time,window,precision,modulation,band,preamble,offset_1,offset_2,valid
5467,00:00.0,2,2.00E-05,0,51,3,1090317,5197095,False
5468,00:00.0,0.4,4.00E-05,3,11,6,422548,1162059,True
5469,00:00.0,1,1.00E-05,1,23,8,1473029,4267462,True
5470,00:00.0,0.2,2.00E-05,5,50,11,271755,572934,False
5471,00:00.0,0.1,1.00E-05,4,5,9,2105,177424,False
5472,00:00.0,4,4.00E-05,0,22,8,4054733,11118402,True
5473,00:00.0,0.1,1.00E-05,4,35,5,45797,239831,False
5474,00:00.0,0.04,4.00E-05,8,23,12,4430,16972,True
5475,00:00.0,0.4,4.00E-05,2,30,7,9287,1430055,False
5476,00:00.0,0.2,2.00E-05,3,22,4,309392,799711,True
5477,00:00.0,0.4,4.00E-05,3,31,8,952237,1929705,False
5478,00:00.0,0.1,1.00E-05,5,12,7,17579,233184,False
5479,00:00.0,0.1,1.00E-05,6,18,6,112918,227642,False
5480,00:00.0,0.2,2.00E-05,4,8,7,405745,813737,False
5481,00:00.0,0.4,4.00E-05,4,34,12,648256,1307669,False
5482,00:00.0,0.1,1.00E-05,4,51,4,69747,292809,False
5483,00:00.0,0.4,4.00E-05,3,21,7,911088,1825321,False
5484,00:00.0,0.1,1.00E-05,6,30,9,24466,83048,False
5485,00:00.0,0.1,1.00E-05,5,39,6,59141,128977,True
5486,00:00.0,2,2.00E-05,1,7,10,3377347,7032283,False
5487,00:00.0,1,1.00E-05,2,48,12,1472545,3087804,True
5488,00:00.0,0.1,1.00E-05,7,24,5,57555,115142,False
5489,00:00.0,0.04,4.00E-05,8,47,6,2520,9319,True
5490,00:00.0,1,1.00E-05,2,0,11,1275568,3066798,True
5491,00:00.0,0.1,1.00E-05,7,8,12,75192,158631,False
5492,00:00.0,0.1,1.00E-05,7,23,11,33162,106250,True
5493,00:00.0,0.2,2.00E-05,3,48,3,180890,566733,False
5494,00:00.0,0.2,2.00E-05,5,49,10,260967,552735,False
5495,00:00.0,2,2.00E-05,1,47,10,2952354,6792484,True
5496,00:00.0,0.04,4.00E-05,8,8,3,1903,4673,True
5497,00:00.0,0.2,2.00E-05,3,48,8,37457,525289,False
5498,00:00.0,0.1,1.00E-05,6,32,11,61985,127605,True
5499,00:00.0,0.04,4.00E-05,8,27,12,2740,10318,True
5500,00:00.0,0.2,2.00E-05,4,18,4,252425,526967,True
5501,00:00.0,0.4,4.00E-05,3,45,4,413268,951220,True
5502,00:00.0,0.04,4.00E-05,9,12,4,972,3996,True
5503,00:00.0,0.4,4.00E-05,3,39,8,234003,973276,True
5504,00:00.0,0.2,2.00E-05,4,28,6,123596,426224,True
