sample,time,window,precision,modulation,band,preamble,offset_1,offset_2,valid
288,2018-06-18 11:54:03.409289,0.1,1.0001000100010001e-05,4,36,5,354862,378834,False
289,2018-06-18 11:54:04.604177,0.04,4.004004004004004e-05,9,16,2,441,1198,False
290,2018-06-18 11:54:05.881727,0.1,1.0001000100010001e-05,5,26,8,73418,178806,True
291,2018-06-18 11:54:08.872309,1.0,1.000010000100001e-05,0,28,4,44033,740460,False
292,2018-06-18 11:54:11.818859,1.0,1.000010000100001e-05,2,43,12,1331695,2052655,True
293,2018-06-18 11:54:13.325040,0.4,4.0004000400040005e-05,2,36,8,1564539,1635547,False
294,2018-06-18 11:54:14.562160,0.1,1.0001000100010001e-05,4,10,3,59356,109885,False
295,2018-06-18 11:54:15.883161,0.2,2.0002000200020003e-05,4,15,10,490061,546936,False
296,2018-06-18 11:54:17.124903,0.1,1.0001000100010001e-05,6,37,12,124123,182659,True
297,2018-06-18 11:54:18.648682,0.4,4.0004000400040005e-05,2,21,5,1296929,1476481,True
298,2018-06-18 11:54:20.003720,0.2,2.0002000200020003e-05,4,8,10,535057,578850,False
299,2018-06-18 11:54:23.096555,1.0,1.000010000100001e-05,0,2,3,3643440,4265256,False
300,2018-06-18 11:54:28.552167,2.0,2.000020000200002e-05,0,34,12,4340829,7759876,True
301,2018-06-18 11:54:30.050137,0.4,4.0004000400040005e-05,2,38,10,199049,1295390,False
302,2018-06-18 11:54:31.231379,0.04,4.004004004004004e-05,8,1,6,3928,5100,True
303,2018-06-18 11:54:32.358356,0.04,4.004004004004004e-05,7,21,12,28711,75700,True
304,2018-06-18 11:54:33.868585,0.4,4.0004000400040005e-05,2,11,5,1007047,1061630,True
305,2018-06-18 11:54:35.058735,0.04,4.004004004004004e-05,8,1,7,8778,8943,False
306,2018-06-18 11:54:36.283770,0.1,1.0001000100010001e-05,6,45,10,140367,151598,False
307,2018-06-18 11:54:37.777003,0.4,4.0004000400040005e-05,2,11,5,1310748,1362107,True
308,2018-06-18 11:54:39.035366,0.1,1.0001000100010001e-05,6,41,5,68130,84041,True
309,2018-06-18 11:54:44.411136,2.0,2.000020000200002e-05,0,21,4,2980522,5319323,True
310,2018-06-18 11:54:47.385420,1.0,1.000010000100001e-05,1,23,7,809841,2975601,False
311,2018-06-18 11:54:48.934575,0.4,4.0004000400040005e-05,2,15,3,976805,1125982,True
312,2018-06-18 11:54:52.002600,1.0,1.000010000100001e-05,0,43,8,507606,1800253,False
313,2018-06-18 11:54:54.952228,1.0,1.000010000100001e-05,2,32,9,2156079,2165152,False
314,2018-06-18 11:54:56.128193,0.04,4.004004004004004e-05,7,27,5,49056,50562,True
315,2018-06-18 11:54:57.341187,0.04,4.004004004004004e-05,8,43,12,8494,14142,True
316,2018-06-18 11:54:58.569385,0.1,1.0001000100010001e-05,5,30,3,33706,78270,False
317,2018-06-18 11:54:59.719018,0.1,1.0001000100010001e-05,6,16,6,119367,124194,False
318,2018-06-18 11:55:00.899781,0.04,4.004004004004004e-05,7,15,5,48025,50915,True
319,2018-06-18 11:55:02.228664,0.2,2.0002000200020003e-05,3,42,8,402404,702884,True
320,2018-06-18 11:55:03.410549,0.04,4.004004004004004e-05,7,21,10,36195,69559,True
321,2018-06-18 11:55:04.641475,0.1,1.0001000100010001e-05,4,9,3,290543,293488,True
322,2018-06-18 11:55:05.792723,0.1,1.0001000100010001e-05,6,13,3,1261,77113,True
323,2018-06-18 11:55:06.949374,0.1,1.0001000100010001e-05,6,1,6,50490,77031,True
324,2018-06-18 11:55:08.106031,0.1,1.0001000100010001e-05,5,11,12,288135,305459,False
325,2018-06-18 11:55:09.260543,0.1,1.0001000100010001e-05,4,50,7,264096,267772,True
326,2018-06-18 11:55:10.413902,0.1,1.0001000100010001e-05,6,18,11,160870,165299,False
327,2018-06-18 11:55:11.589546,0.04,4.004004004004004e-05,7,42,12,7285,77965,True
328,2018-06-18 11:55:12.815543,0.04,4.004004004004004e-05,8,20,10,10550,12060,False
329,2018-06-18 11:55:14.038385,0.04,4.004004004004004e-05,6,12,4,2740,50757,False
330,2018-06-18 11:55:15.360200,0.2,2.0002000200020003e-05,4,23,8,367312,392080,True
331,2018-06-18 11:55:20.893018,2.0,2.000020000200002e-05,0,45,6,4424780,5573617,True
332,2018-06-18 11:55:22.153379,0.1,1.0001000100010001e-05,5,8,11,297157,303276,False
333,2018-06-18 11:55:23.330343,0.04,4.004004004004004e-05,8,30,12,9166,12447,True
334,2018-06-18 11:55:26.344427,1.0,1.000010000100001e-05,1,44,4,2239536,2504737,True
335,2018-06-18 11:55:31.747289,2.0,2.000020000200002e-05,0,20,12,5044510,5697413,True
336,2018-06-18 11:55:32.921288,0.04,4.004004004004004e-05,7,40,4,8642,21839,True
337,2018-06-18 11:55:34.438863,0.4,4.0004000400040005e-05,2,37,6,1194760,1352671,True
338,2018-06-18 11:55:37.430793,1.0,1.000010000100001e-05,1,12,3,1124160,1590401,True
339,2018-06-18 11:55:38.623648,0.04,4.004004004004004e-05,9,26,10,4440,7256,True
340,2018-06-18 11:55:39.839676,0.04,4.004004004004004e-05,9,8,3,297,2028,False
341,2018-06-18 11:55:41.071677,0.1,1.0001000100010001e-05,7,40,12,21138,84226,True
342,2018-06-18 11:55:42.595562,0.4,4.0004000400040005e-05,1,36,6,46311,954333,False
343,2018-06-18 11:55:43.766237,0.04,4.004004004004004e-05,8,11,6,1590,4416,True
344,2018-06-18 11:55:44.999156,0.1,1.0001000100010001e-05,5,35,6,139188,208093,True
345,2018-06-18 11:55:46.170862,0.04,4.004004004004004e-05,9,20,7,5475,5540,False
346,2018-06-18 11:55:47.416860,0.1,1.0001000100010001e-05,6,6,11,134182,141535,False
347,2018-06-18 11:55:48.781338,0.2,2.0002000200020003e-05,4,0,7,353463,365709,True
348,2018-06-18 11:55:49.960496,0.04,4.004004004004004e-05,8,43,2,2542,2560,True
349,2018-06-18 11:55:55.408015,2.0,2.000020000200002e-05,1,1,11,1025022,4687019,True
350,2018-06-18 11:55:58.389844,1.0,1.000010000100001e-05,1,10,3,998543,1688331,True
351,2018-06-18 11:55:59.931673,0.4,4.0004000400040005e-05,2,39,9,268495,968430,False
352,2018-06-18 11:56:01.258539,0.2,2.0002000200020003e-05,3,14,5,282937,630193,True
353,2018-06-18 11:56:06.666486,2.0,2.000020000200002e-05,0,7,7,2598740,3597334,True
354,2018-06-18 11:56:07.860176,0.04,4.004004004004004e-05,8,35,9,709,3669,False
355,2018-06-18 11:56:09.087311,0.1,1.0001000100010001e-05,4,12,11,118913,235368,True
356,2018-06-18 11:56:10.238281,0.1,1.0001000100010001e-05,6,20,4,60093,93665,True
357,2018-06-18 11:56:11.567057,0.2,2.0002000200020003e-05,3,34,6,824098,832390,False
358,2018-06-18 11:56:12.851291,0.2,2.0002000200020003e-05,3,26,4,206602,301363,False
359,2018-06-18 11:56:23.035728,4.0,4.000040000400004e-05,0,1,11,3306291,9414188,True
360,2018-06-18 11:56:24.364434,0.2,2.0002000200020003e-05,3,42,6,152036,398915,False
361,2018-06-18 11:56:25.548545,0.04,4.004004004004004e-05,9,35,6,3863,4147,True
362,2018-06-18 11:56:28.565187,1.0,1.000010000100001e-05,2,38,12,1403179,2082133,True
363,2018-06-18 11:56:29.879163,0.2,2.0002000200020003e-05,4,39,8,358533,445453,True
364,2018-06-18 11:56:32.848720,1.0,1.000010000100001e-05,1,3,9,1793064,1923974,True
365,2018-06-18 11:56:34.239556,0.2,2.0002000200020003e-05,3,30,7,589778,795371,True
366,2018-06-18 11:56:35.417319,0.04,4.004004004004004e-05,7,29,5,22638,48961,True
367,2018-06-18 11:56:40.911546,2.0,2.000020000200002e-05,0,27,8,4774274,6154764,True
368,2018-06-18 11:56:42.104517,0.04,4.004004004004004e-05,7,13,7,38416,56600,True
369,2018-06-18 11:56:43.227559,0.04,4.004004004004004e-05,9,16,12,9364,9483,False
370,2018-06-18 11:56:46.255865,1.0,1.000010000100001e-05,1,1,7,2209559,2939251,True
371,2018-06-18 11:56:47.589021,0.2,2.0002000200020003e-05,4,3,10,445062,480542,False
372,2018-06-18 11:56:50.640112,1.0,1.000010000100001e-05,1,7,7,2072953,2885995,True
373,2018-06-18 11:56:52.136445,0.4,4.0004000400040005e-05,3,14,9,577443,862911,True
374,2018-06-18 11:56:53.370360,0.1,1.0001000100010001e-05,4,5,3,188505,194099,True
375,2018-06-18 11:56:54.699099,0.2,2.0002000200020003e-05,3,23,12,128585,327214,False
376,2018-06-18 11:56:57.718606,1.0,1.000010000100001e-05,0,19,7,296571,1955726,False
377,2018-06-18 11:56:58.950971,0.1,1.0001000100010001e-05,5,25,6,145560,165364,True
378,2018-06-18 11:57:00.266378,0.2,2.0002000200020003e-05,2,8,7,413011,422106,False
379,2018-06-18 11:57:01.506834,0.2,2.0002000200020003e-05,4,39,6,409070,414794,False
380,2018-06-18 11:57:02.746921,0.2,2.0002000200020003e-05,4,9,12,276642,276763,True
381,2018-06-18 11:57:03.925343,0.04,4.004004004004004e-05,8,14,4,3357,3918,True
382,2018-06-18 11:57:05.158850,0.1,1.0001000100010001e-05,4,43,6,58190,100083,False
383,2018-06-18 11:57:06.524176,0.2,2.0002000200020003e-05,4,23,7,431791,450928,False
384,2018-06-18 11:57:07.767255,0.2,2.0002000200020003e-05,4,42,10,475759,502937,False
385,2018-06-18 11:57:08.944861,0.04,4.004004004004004e-05,9,16,8,5359,5789,False
386,2018-06-18 11:57:10.070036,0.04,4.004004004004004e-05,8,30,11,10151,13410,False
387,2018-06-18 11:57:11.299938,0.1,1.0001000100010001e-05,5,28,5,165706,166438,False
388,2018-06-18 11:57:12.466427,0.04,4.004004004004004e-05,7,39,11,45631,50663,True
389,2018-06-18 11:57:13.586054,0.04,4.004004004004004e-05,9,27,12,6462,7291,True
390,2018-06-18 11:57:14.819579,0.1,1.0001000100010001e-05,5,29,10,199174,201612,True
391,2018-06-18 11:57:16.135052,0.2,2.0002000200020003e-05,3,11,5,402621,678967,True
392,2018-06-18 11:57:19.172380,1.0,1.000010000100001e-05,0,30,5,1545162,2808058,False
393,2018-06-18 11:57:20.678975,0.4,4.0004000400040005e-05,1,51,7,620455,995994,False
394,2018-06-18 11:57:21.861174,0.04,4.004004004004004e-05,8,47,6,6006,6414,True
395,2018-06-18 11:57:23.093054,0.1,1.0001000100010001e-05,5,38,8,25898,238645,False
396,2018-06-18 11:57:24.266736,0.04,4.004004004004004e-05,8,23,7,1391,5050,True
397,2018-06-18 11:57:25.763996,0.4,4.0004000400040005e-05,3,22,11,631585,790617,True
398,2018-06-18 11:57:27.045577,0.1,1.0001000100010001e-05,6,5,12,93523,117077,False
399,2018-06-18 11:57:28.197674,0.1,1.0001000100010001e-05,5,15,5,178269,180564,False
400,2018-06-18 11:57:29.725677,0.4,4.0004000400040005e-05,3,16,9,811599,947242,False
401,2018-06-18 11:57:32.745146,1.0,1.000010000100001e-05,1,48,9,2454712,4016512,True
402,2018-06-18 11:57:33.928313,0.04,4.004004004004004e-05,7,18,5,37465,53912,True
403,2018-06-18 11:57:35.154285,0.04,4.004004004004004e-05,8,13,12,11433,12961,False
404,2018-06-18 11:57:36.377625,0.04,4.004004004004004e-05,7,29,5,12983,32328,True
405,2018-06-18 11:57:39.521326,1.0,1.000010000100001e-05,2,10,11,2107254,2332087,False
406,2018-06-18 11:57:40.699606,0.04,4.004004004004004e-05,9,27,8,904,2571,True
407,2018-06-18 11:57:46.074201,2.0,2.000020000200002e-05,0,45,5,3998276,5089663,True
408,2018-06-18 11:57:47.265928,0.04,4.004004004004004e-05,8,3,8,439,7345,True
409,2018-06-18 11:57:48.492428,0.1,1.0001000100010001e-05,5,28,3,121182,141602,True
410,2018-06-18 11:57:51.536638,1.0,1.000010000100001e-05,1,42,5,2034751,2483818,True
411,2018-06-18 11:57:52.764657,0.1,1.0001000100010001e-05,5,51,8,36774,111810,False
412,2018-06-18 11:57:53.916185,0.1,1.0001000100010001e-05,6,43,6,102744,107364,True
413,2018-06-18 11:57:59.294702,2.0,2.000020000200002e-05,0,20,8,4545405,5676543,True
414,2018-06-18 11:58:00.488473,0.04,4.004004004004004e-05,9,10,7,2430,4613,True
415,2018-06-18 11:58:01.714051,0.1,1.0001000100010001e-05,5,30,10,16735,283488,False
416,2018-06-18 11:58:02.871398,0.1,1.0001000100010001e-05,4,49,9,265552,278388,True
417,2018-06-18 11:58:05.941971,1.0,1.000010000100001e-05,2,1,9,1686572,1752541,False
418,2018-06-18 11:58:07.439283,0.4,4.0004000400040005e-05,3,49,9,864977,1057354,False
419,2018-06-18 11:58:08.671297,0.1,1.0001000100010001e-05,6,4,7,127953,129119,False
420,2018-06-18 11:58:09.845194,0.04,4.004004004004004e-05,9,18,12,2676,6663,False
421,2018-06-18 11:58:11.344049,0.4,4.0004000400040005e-05,2,37,12,495539,1434216,True
422,2018-06-18 11:58:14.345627,1.0,1.000010000100001e-05,2,37,12,448135,2072451,True
423,2018-06-18 11:58:17.299572,1.0,1.000010000100001e-05,0,8,3,2340405,3777333,False
424,2018-06-18 11:58:18.494565,0.04,4.004004004004004e-05,5,5,7,3735,24635,False
425,2018-06-18 11:58:19.616424,0.04,4.004004004004004e-05,8,16,11,3234,14071,True
426,2018-06-18 11:58:20.857360,0.04,4.004004004004004e-05,7,14,8,3352,61613,False
427,2018-06-18 11:58:21.980530,0.04,4.004004004004004e-05,7,23,11,55302,67509,True
428,2018-06-18 11:58:23.101515,0.04,4.004004004004004e-05,7,27,5,21971,28220,False
429,2018-06-18 11:58:24.246198,0.04,4.004004004004004e-05,7,13,12,60965,75257,True
430,2018-06-18 11:58:25.492616,0.1,1.0001000100010001e-05,5,49,3,141536,148007,True
431,2018-06-18 11:58:26.671082,0.04,4.004004004004004e-05,9,14,2,199,948,False
432,2018-06-18 11:58:27.949460,0.1,1.0001000100010001e-05,6,14,8,77399,98045,True
433,2018-06-18 11:58:30.915744,1.0,1.000010000100001e-05,2,17,9,1200728,2046167,True
434,2018-06-18 11:58:33.849555,1.0,1.000010000100001e-05,2,7,9,186684,1926052,False
435,2018-06-18 11:58:35.028457,0.04,4.004004004004004e-05,9,9,9,5005,6902,True
436,2018-06-18 11:58:36.360936,0.2,2.0002000200020003e-05,3,5,8,268554,389391,True
437,2018-06-18 11:58:37.602326,0.1,1.0001000100010001e-05,5,48,4,53581,148663,False
438,2018-06-18 11:58:42.974964,2.0,2.000020000200002e-05,0,15,7,4880388,6411153,True
439,2018-06-18 11:58:44.292945,0.2,2.0002000200020003e-05,4,46,8,489933,495108,False
440,2018-06-18 11:58:45.550212,0.1,1.0001000100010001e-05,6,23,8,129688,133928,False
441,2018-06-18 11:58:46.738239,0.04,4.004004004004004e-05,7,41,12,9123,61196,False
442,2018-06-18 11:58:47.859712,0.04,4.004004004004004e-05,8,15,12,14819,14956,False
443,2018-06-18 11:58:53.232213,2.0,2.000020000200002e-05,0,5,10,6192164,7838760,True
444,2018-06-18 11:58:54.471604,0.1,1.0001000100010001e-05,5,21,3,68795,91727,True
445,2018-06-18 11:58:56.007909,0.4,4.0004000400040005e-05,2,26,4,638878,1212104,True
446,2018-06-18 11:58:57.347053,0.2,2.0002000200020003e-05,3,15,5,453050,612664,True
447,2018-06-18 11:59:02.784641,2.0,2.000020000200002e-05,0,44,9,837354,3080865,False
448,2018-06-18 11:59:05.762610,1.0,1.000010000100001e-05,0,12,3,3689724,4596327,False
449,2018-06-18 11:59:08.662831,1.0,1.000010000100001e-05,1,49,10,1073263,1182931,True
450,2018-06-18 11:59:11.571382,1.0,1.000010000100001e-05,0,34,5,1398796,4086617,False
451,2018-06-18 11:59:12.746032,0.04,4.004004004004004e-05,8,22,6,3184,4797,True
452,2018-06-18 11:59:13.994533,0.1,1.0001000100010001e-05,5,31,11,77911,157264,True
453,2018-06-18 11:59:19.377495,2.0,2.000020000200002e-05,0,21,8,1447176,3422473,False
454,2018-06-18 11:59:20.627818,0.1,1.0001000100010001e-05,6,33,11,52104,166401,True
455,2018-06-18 11:59:21.791821,0.04,4.004004004004004e-05,7,18,8,56880,66016,True
456,2018-06-18 11:59:23.021364,0.04,4.004004004004004e-05,9,23,10,376,7270,False
457,2018-06-18 11:59:24.252999,0.1,1.0001000100010001e-05,6,41,6,53094,121882,True
458,2018-06-18 11:59:25.750246,0.4,4.0004000400040005e-05,2,23,4,524664,740123,True
459,2018-06-18 11:59:27.091976,0.2,2.0002000200020003e-05,3,26,6,386833,411547,True
460,2018-06-18 11:59:28.588695,0.4,4.0004000400040005e-05,3,33,10,906445,1153688,False
461,2018-06-18 11:59:29.766706,0.04,4.004004004004004e-05,7,1,9,76590,77305,False
462,2018-06-18 11:59:32.729561,1.0,1.000010000100001e-05,2,5,12,647035,2071379,True
463,2018-06-18 11:59:34.243086,0.4,4.0004000400040005e-05,3,43,9,528212,1052134,True
464,2018-06-18 11:59:35.831424,0.4,4.0004000400040005e-05,3,36,11,1130123,1247261,False
465,2018-06-18 11:59:38.790510,1.0,1.000010000100001e-05,1,47,4,2070058,2485332,True
466,2018-06-18 11:59:39.965412,0.04,4.004004004004004e-05,6,35,7,6064,26048,False
467,2018-06-18 11:59:41.185408,0.04,4.004004004004004e-05,8,22,6,2422,5942,True
468,2018-06-18 11:59:42.415935,0.04,4.004004004004004e-05,9,21,7,3712,5181,True
469,2018-06-18 11:59:43.540061,0.04,4.004004004004004e-05,9,39,11,4406,5137,False
470,2018-06-18 11:59:44.809870,0.1,1.0001000100010001e-05,6,21,8,29799,103641,True
471,2018-06-18 11:59:45.986013,0.04,4.004004004004004e-05,9,26,7,255,2346,False
472,2018-06-18 11:59:47.483349,0.4,4.0004000400040005e-05,3,24,9,950628,1068257,False
473,2018-06-18 11:59:48.666941,0.04,4.004004004004004e-05,8,20,9,4072,9708,True
474,2018-06-18 11:59:54.152347,2.0,2.000020000200002e-05,0,29,5,4730968,5327318,True
475,2018-06-18 11:59:55.652561,0.4,4.0004000400040005e-05,2,20,4,1052793,1183300,True
476,2018-06-18 11:59:57.019593,0.2,2.0002000200020003e-05,3,48,3,89082,502460,False
477,2018-06-18 12:00:00.011341,1.0,1.000010000100001e-05,1,43,9,3536876,3738239,False
478,2018-06-18 12:00:02.921057,1.0,1.000010000100001e-05,1,29,7,3138393,3456469,True
479,2018-06-18 12:00:08.380170,2.0,2.000020000200002e-05,0,38,11,7368875,7420804,False
480,2018-06-18 12:00:09.709532,0.2,2.0002000200020003e-05,3,37,6,663930,718925,True
481,2018-06-18 12:00:10.894897,0.04,4.004004004004004e-05,9,37,4,1544,2897,True
482,2018-06-18 12:00:12.122979,0.04,4.004004004004004e-05,8,46,11,5651,8462,True
483,2018-06-18 12:00:15.101743,1.0,1.000010000100001e-05,1,42,7,2909017,3619465,True
484,2018-06-18 12:00:20.489865,2.0,2.000020000200002e-05,0,37,7,5900556,7122410,False
485,2018-06-18 12:00:23.493518,1.0,1.000010000100001e-05,2,18,11,1582613,1788924,True
486,2018-06-18 12:00:24.664743,0.04,4.004004004004004e-05,9,43,5,2641,3303,True
487,2018-06-18 12:00:25.897812,0.1,1.0001000100010001e-05,4,27,8,106661,209886,False
488,2018-06-18 12:00:27.053501,0.1,1.0001000100010001e-05,5,51,6,112626,144467,True
489,2018-06-18 12:00:28.208015,0.1,1.0001000100010001e-05,6,3,11,73000,103553,True
490,2018-06-18 12:00:29.529053,0.2,2.0002000200020003e-05,4,45,10,436969,501107,False
491,2018-06-18 12:00:30.709132,0.04,4.004004004004004e-05,8,36,6,4708,6098,True
492,2018-06-18 12:00:32.285459,0.4,4.0004000400040005e-05,2,48,6,618680,1496223,True
493,2018-06-18 12:00:37.700240,2.0,2.000020000200002e-05,0,45,6,2607198,4959335,True
494,2018-06-18 12:00:39.013043,0.2,2.0002000200020003e-05,2,7,5,116334,551446,False
495,2018-06-18 12:00:42.033916,1.0,1.000010000100001e-05,1,46,7,1572971,3458377,True
496,2018-06-18 12:00:43.208657,0.04,4.004004004004004e-05,8,2,5,3999,5511,True
497,2018-06-18 12:00:44.732371,0.4,4.0004000400040005e-05,2,16,6,197886,1128835,False
498,2018-06-18 12:00:46.301327,0.4,4.0004000400040005e-05,2,27,6,1294798,1337681,True
499,2018-06-18 12:00:47.491026,0.04,4.004004004004004e-05,8,11,10,11749,12780,False
500,2018-06-18 12:00:49.019359,0.4,4.0004000400040005e-05,2,10,7,415911,965051,False
501,2018-06-18 12:00:50.279257,0.1,1.0001000100010001e-05,4,35,11,131072,237175,True
502,2018-06-18 12:00:51.436123,0.1,1.0001000100010001e-05,5,7,8,26352,187833,False
503,2018-06-18 12:00:52.586301,0.1,1.0001000100010001e-05,5,14,3,144049,145526,True
504,2018-06-18 12:00:54.112607,0.4,4.0004000400040005e-05,3,33,12,711358,966833,True
505,2018-06-18 12:00:55.293250,0.04,4.004004004004004e-05,9,29,11,5031,6458,True
506,2018-06-18 12:00:56.616938,0.2,2.0002000200020003e-05,4,51,12,72008,306344,False
507,2018-06-18 12:00:59.582787,1.0,1.000010000100001e-05,1,40,6,1841002,2917746,True
508,2018-06-18 12:01:00.839121,0.1,1.0001000100010001e-05,5,46,11,293346,307516,False
509,2018-06-18 12:01:02.015963,0.04,4.004004004004004e-05,8,5,9,5331,10923,True
510,2018-06-18 12:01:03.248939,0.1,1.0001000100010001e-05,6,34,12,9279,74227,False
511,2018-06-18 12:01:04.596049,0.2,2.0002000200020003e-05,3,17,11,127518,489314,False
512,2018-06-18 12:01:05.886278,0.2,2.0002000200020003e-05,4,5,7,460480,460633,False
513,2018-06-18 12:01:07.128922,0.1,1.0001000100010001e-05,3,38,3,3985,86583,False
514,2018-06-18 12:01:08.306985,0.04,4.004004004004004e-05,7,29,9,19004,62743,True
515,2018-06-18 12:01:09.530370,0.04,4.004004004004004e-05,7,22,8,21301,45822,True
516,2018-06-18 12:01:10.856827,0.2,2.0002000200020003e-05,3,35,6,85986,724271,False
517,2018-06-18 12:01:12.038588,0.04,4.004004004004004e-05,8,26,9,7305,10573,True
518,2018-06-18 12:01:13.270795,0.1,1.0001000100010001e-05,6,29,11,42318,118711,True
519,2018-06-18 12:01:14.428177,0.1,1.0001000100010001e-05,6,13,8,55533,133544,True
520,2018-06-18 12:01:19.813158,2.0,2.000020000200002e-05,0,12,8,2788979,4733474,True
521,2018-06-18 12:01:21.018876,0.04,4.004004004004004e-05,7,31,7,6334,19087,False
522,2018-06-18 12:01:22.547524,0.4,4.0004000400040005e-05,1,19,11,19957,425894,False
523,2018-06-18 12:01:23.798822,0.1,1.0001000100010001e-05,5,19,12,10443,105100,False
524,2018-06-18 12:01:24.989386,0.04,4.004004004004004e-05,5,49,6,1544,33898,False
525,2018-06-18 12:01:28.083674,1.0,1.000010000100001e-05,1,47,3,305823,1655033,False
526,2018-06-18 12:01:33.454128,2.0,2.000020000200002e-05,0,5,11,4289699,9028578,True
527,2018-06-18 12:01:34.641972,0.04,4.004004004004004e-05,8,24,3,1423,1488,True
528,2018-06-18 12:01:35.973859,0.2,2.0002000200020003e-05,3,11,3,513318,559828,True
529,2018-06-18 12:01:46.166577,4.0,4.000040000400004e-05,0,24,12,8008986,9720460,False
530,2018-06-18 12:01:47.492277,0.2,2.0002000200020003e-05,3,40,8,366030,490974,True
531,2018-06-18 12:01:48.665922,0.04,4.004004004004004e-05,7,40,4,26209,35435,True
532,2018-06-18 12:01:49.901370,0.1,1.0001000100010001e-05,5,10,12,189712,224468,True
533,2018-06-18 12:01:51.077870,0.04,4.004004004004004e-05,8,18,8,393,6245,True
534,2018-06-18 12:01:54.088781,1.0,1.000010000100001e-05,2,32,10,1500647,2166924,True
535,2018-06-18 12:01:55.369075,0.1,1.0001000100010001e-05,6,24,11,71767,142764,True
536,2018-06-18 12:01:56.729139,0.2,2.0002000200020003e-05,3,13,9,615962,626135,True
537,2018-06-18 12:01:57.911389,0.04,4.004004004004004e-05,9,2,12,4462,7741,True
538,2018-06-18 12:02:00.945500,1.0,1.000010000100001e-05,1,1,4,1981704,2270931,True
539,2018-06-18 12:02:02.445882,0.4,4.0004000400040005e-05,1,39,5,626195,1080137,False
