sample,time,window,precision,modulation,rx2rxtimeout
7501,2018-06-01 02:53:11.242346,1.0,2.00000040000008e-07,1,0.22870184574036914
7502,2018-06-01 02:53:13.989544,0.4,4.000004000004e-07,2,0.11444251444251445
7503,2018-06-01 02:53:15.130246,0.02,2.0000200002000021e-07,7,0.004744847448474485
7504,2018-06-01 02:53:16.088086,0.002,2.0002000200020003e-07,8,0.0008648864886488649
7505,2018-06-01 02:53:27.066340,2.0,4.00000080000016e-07,0,0.4570664914132983
7506,2018-06-01 02:53:29.920784,0.4,4.000004000004e-07,2,0.11444331444331445
7507,2018-06-01 02:53:30.915768,0.002,2.0002000200020003e-07,9,0.0005966596659665967
7508,2018-06-01 02:53:32.138261,0.04,4.0000400004000043e-07,5,0.014446544465444655
7509,2018-06-01 02:53:33.319279,0.04,4.0000400004000043e-07,6,0.00934489344893449
7510,2018-06-01 02:53:34.275686,0.002,2.0002000200020003e-07,8,0.0008746874687468747
7511,2018-06-01 02:53:44.681465,2.0,4.00000080000016e-07,0,0.4571748914349783
7512,2018-06-01 02:53:47.266105,0.4,4.000004000004e-07,2,0.1143833143833144
7513,2018-06-01 02:53:48.388803,0.04,4.0000400004000043e-07,6,0.00933329333293333
7514,2018-06-01 02:53:57.675263,1.0,2.00000040000008e-07,1,0.22865604573120915
7515,2018-06-01 02:53:58.637342,0.002,2.0002000200020003e-07,8,0.0008678867886788679
7516,2018-06-01 02:54:01.254095,0.1,1.000001000001e-07,4,0.028742028742028743
7517,2018-06-01 02:54:10.190328,1.0,2.00000040000008e-07,1,0.22874184574836914
7518,2018-06-01 02:54:20.910550,2.0,4.00000080000016e-07,0,0.4572608914521783
7519,2018-06-01 02:54:21.865683,0.002,2.0002000200020003e-07,8,0.0008632863286328633
7520,2018-06-01 02:54:24.554438,0.4,4.000004000004e-07,2,0.11440531440531441
7521,2018-06-01 02:54:27.006334,0.4,4.000004000004e-07,2,0.11442771442771443
7522,2018-06-01 02:54:28.166382,0.04,4.0000400004000043e-07,6,0.00933969339693397
7523,2018-06-01 02:54:29.317346,0.02,2.0000200002000021e-07,7,0.004743247432474325
7524,2018-06-01 02:54:30.315996,0.002,2.0002000200020003e-07,8,0.0008738873887388739
7525,2018-06-01 02:54:32.764846,0.4,4.000004000004e-07,2,0.11447251447251448
7526,2018-06-01 02:54:33.721762,0.002,2.0002000200020003e-07,8,0.0008618861886188619
7527,2018-06-01 02:54:34.615436,0.002,2.0002000200020003e-07,9,0.0006048604860486048
7528,2018-06-01 02:54:37.145248,0.2,2.000002000002e-07,3,0.05731065731065731
7529,2018-06-01 02:54:39.475231,0.2,2.000002000002e-07,3,0.05732005732005732
7530,2018-06-01 02:54:49.790324,2.0,4.00000080000016e-07,0,0.4571720914344183
7531,2018-06-01 02:54:50.839596,0.02,2.0000200002000021e-07,7,0.004746647466474665
7532,2018-06-01 02:54:51.904249,0.04,4.0000400004000043e-07,5,0.014452144521445215
7533,2018-06-01 02:54:53.099377,0.04,4.0000400004000043e-07,6,0.00934209342093421
7534,2018-06-01 02:54:55.611072,0.4,4.000004000004e-07,2,0.11443771443771444
7535,2018-06-01 02:54:56.567691,0.002,2.0002000200020003e-07,9,0.0005992599259925993
7536,2018-06-01 02:54:59.290892,0.4,4.000004000004e-07,2,0.11447531447531448
7537,2018-06-01 02:55:00.242227,0.002,2.0002000200020003e-07,8,0.0008636863686368637
7538,2018-06-01 02:55:01.305435,0.04,4.0000400004000043e-07,5,0.014451344513445135
7539,2018-06-01 02:55:02.253370,0.002,2.0002000200020003e-07,9,0.0005972597259725973
7540,2018-06-01 02:55:03.146471,0.002,2.0002000200020003e-07,8,0.0008686868686868687
7541,2018-06-01 02:55:04.207467,0.04,4.0000400004000043e-07,5,0.014435744357443575
7542,2018-06-01 02:55:05.179817,0.002,2.0002000200020003e-07,8,0.0008646864686468647
7543,2018-06-01 02:55:06.339127,0.04,4.0000400004000043e-07,6,0.00932769327693277
7544,2018-06-01 02:55:07.502577,0.02,2.0000200002000021e-07,7,0.004750247502475025
7545,2018-06-01 02:55:08.664883,0.04,4.0000400004000043e-07,6,0.009340893408934091
7546,2018-06-01 02:55:19.271878,2.0,4.00000080000016e-07,0,0.4572288914457783
7547,2018-06-01 02:55:20.227602,0.002,2.0002000200020003e-07,8,0.0008650865086508651
7548,2018-06-01 02:55:22.680450,0.2,2.000002000002e-07,3,0.05733425733425734
7549,2018-06-01 02:55:23.804236,0.04,4.0000400004000043e-07,6,0.00934409344093441
7550,2018-06-01 02:55:26.089875,0.1,1.000001000001e-07,4,0.02873832873832874
7551,2018-06-01 02:55:27.114784,0.04,4.0000400004000043e-07,5,0.014439744397443976
7552,2018-06-01 02:55:29.589321,0.2,2.000002000002e-07,3,0.0573000573000573
7553,2018-06-01 02:55:30.542844,0.002,2.0002000200020003e-07,8,0.0008706870687068707
7554,2018-06-01 02:55:31.572603,0.02,2.0000200002000021e-07,7,0.004746647466474665
7555,2018-06-01 02:55:32.575465,0.002,2.0002000200020003e-07,9,0.0006106610661066107
7556,2018-06-01 02:55:35.067906,0.1,1.000001000001e-07,4,0.028725928725928728
7557,2018-06-01 02:55:46.126968,2.0,4.00000080000016e-07,0,0.4571224914244983
7558,2018-06-01 02:55:47.080360,0.002,2.0002000200020003e-07,8,0.0008674867486748675
7559,2018-06-01 02:55:48.212584,0.04,4.0000400004000043e-07,6,0.00933329333293333
7560,2018-06-01 02:55:59.040375,2.0,4.00000080000016e-07,0,0.45725569145113826
7561,2018-06-01 02:56:01.857727,0.4,4.000004000004e-07,2,0.11441451441451442
7562,2018-06-01 02:56:04.295949,0.2,2.000002000002e-07,3,0.057293857293857296
7563,2018-06-01 02:56:06.606528,0.2,2.000002000002e-07,3,0.05727845727845728
7564,2018-06-01 02:56:15.783746,1.0,2.00000040000008e-07,1,0.22869524573904915
7565,2018-06-01 02:56:25.856513,2.0,4.00000080000016e-07,0,0.4571900914380183
7566,2018-06-01 02:56:28.525947,0.4,4.000004000004e-07,2,0.11438011438011439
7567,2018-06-01 02:56:29.581366,0.04,4.0000400004000043e-07,6,0.00933009330093301
7568,2018-06-01 02:56:30.638420,0.02,2.0000200002000021e-07,7,0.004746047460474605
7569,2018-06-01 02:56:32.986887,0.1,1.000001000001e-07,4,0.02873172873172873
7570,2018-06-01 02:56:43.365350,2.0,4.00000080000016e-07,0,0.45722009144401826
7571,2018-06-01 02:56:44.482130,0.04,4.0000400004000043e-07,5,0.014437344373443736
7572,2018-06-01 02:56:46.940114,0.1,1.000001000001e-07,4,0.02873922873922874
7573,2018-06-01 02:56:47.935366,0.002,2.0002000200020003e-07,8,0.0008752875287528753
7574,2018-06-01 02:56:48.829415,0.002,2.0002000200020003e-07,9,0.000604060406040604
7575,2018-06-01 02:56:49.746886,0.002,2.0002000200020003e-07,8,0.0008732873287328733
7576,2018-06-01 02:56:52.081678,0.1,1.000001000001e-07,4,0.028721528721528722
7577,2018-06-01 02:56:53.101609,0.04,4.0000400004000043e-07,5,0.014450544505445055
7578,2018-06-01 02:57:02.474127,1.0,2.00000040000008e-07,1,0.22876224575244916
7579,2018-06-01 02:57:05.090358,0.2,2.000002000002e-07,3,0.057312257312257316
7580,2018-06-01 02:57:06.044337,0.002,2.0002000200020003e-07,8,0.0008680868086808682
7581,2018-06-01 02:57:08.489386,0.1,1.000001000001e-07,4,0.028723528723528725
7582,2018-06-01 02:57:18.857630,2.0,4.00000080000016e-07,0,0.4570656914131383
7583,2018-06-01 02:57:20.097754,0.02,2.0000200002000021e-07,7,0.004747047470474705
7584,2018-06-01 02:57:22.307432,0.1,1.000001000001e-07,4,0.02872902872902873
7585,2018-06-01 02:57:24.607880,0.1,1.000001000001e-07,4,0.02873082873082873
7586,2018-06-01 02:57:26.969251,0.1,1.000001000001e-07,4,0.028715228715228715
7587,2018-06-01 02:57:28.066063,0.04,4.0000400004000043e-07,5,0.014446544465444655
7588,2018-06-01 02:57:29.050336,0.002,2.0002000200020003e-07,8,0.0008674867486748675
7589,2018-06-01 02:57:31.547838,0.1,1.000001000001e-07,4,0.028721028721028722
7590,2018-06-01 02:57:33.889016,0.2,2.000002000002e-07,3,0.05728065728065728
7591,2018-06-01 02:57:34.964463,0.02,2.0000200002000021e-07,7,0.0047436474364743655
7592,2018-06-01 02:57:37.149420,0.4,4.000004000004e-07,2,0.11437931437931438
7593,2018-06-01 02:57:39.435283,0.4,4.000004000004e-07,2,0.11441331441331441
7594,2018-06-01 02:57:49.541627,2.0,4.00000080000016e-07,0,0.45712489142497825
7595,2018-06-01 02:57:50.658988,0.02,2.0000200002000021e-07,7,0.004738847388473885
7596,2018-06-01 02:57:59.845358,1.0,2.00000040000008e-07,1,0.22862764572552915
7597,2018-06-01 02:58:10.131547,2.0,4.00000080000016e-07,0,0.4571880914376183
7598,2018-06-01 02:58:11.243996,0.02,2.0000200002000021e-07,7,0.0047514475144751454
7599,2018-06-01 02:58:12.448081,0.04,4.0000400004000043e-07,6,0.00934009340093401
7600,2018-06-01 02:58:15.043060,0.4,4.000004000004e-07,2,0.11442571442571443
7601,2018-06-01 02:58:15.994309,0.002,2.0002000200020003e-07,9,0.0006064606460646065
7602,2018-06-01 02:58:16.905338,0.002,2.0002000200020003e-07,8,0.0008730873087308732
7603,2018-06-01 02:58:17.966606,0.04,4.0000400004000043e-07,6,0.00934369343693437
7604,2018-06-01 02:58:20.376897,0.2,2.000002000002e-07,3,0.057305857305857306
7605,2018-06-01 02:58:21.331680,0.002,2.0002000200020003e-07,9,0.0006062606260626062
7606,2018-06-01 02:58:22.479875,0.02,2.0000200002000021e-07,7,0.004750847508475085
7607,2018-06-01 02:58:33.043072,2.0,4.00000080000016e-07,0,0.4572296914459383
7608,2018-06-01 02:58:35.506348,0.1,1.000001000001e-07,4,0.028737128737128737
7609,2018-06-01 02:58:36.461884,0.002,2.0002000200020003e-07,8,0.0008648864886488649
7610,2018-06-01 02:58:38.966022,0.4,4.000004000004e-07,2,0.11445811445811446
7611,2018-06-01 02:58:40.080714,0.04,4.0000400004000043e-07,6,0.00933529335293353
7612,2018-06-01 02:58:41.183264,0.04,4.0000400004000043e-07,6,0.00933889338893389
7613,2018-06-01 02:58:51.758708,2.0,4.00000080000016e-07,0,0.45708969141793826
7614,2018-06-01 02:58:52.922263,0.04,4.0000400004000043e-07,5,0.014450944509445096
7615,2018-06-01 02:58:55.227510,0.2,2.000002000002e-07,3,0.05731185731185731
7616,2018-06-01 02:58:56.174087,0.002,2.0002000200020003e-07,9,0.0006076607660766076
7617,2018-06-01 02:58:57.228715,0.04,4.0000400004000043e-07,6,0.00934209342093421
7618,2018-06-01 02:58:58.300821,0.04,4.0000400004000043e-07,6,0.00933129331293313
7619,2018-06-01 02:58:59.265809,0.002,2.0002000200020003e-07,9,0.0006008600860086009
7620,2018-06-01 02:59:08.740862,1.0,2.00000040000008e-07,1,0.22868544573708915
7621,2018-06-01 02:59:09.703343,0.002,2.0002000200020003e-07,9,0.0006066606660666067
7622,2018-06-01 02:59:10.759057,0.04,4.0000400004000043e-07,6,0.00933609336093361
7623,2018-06-01 02:59:11.897653,0.02,2.0000200002000021e-07,7,0.004745247452474525
7624,2018-06-01 02:59:13.066332,0.04,4.0000400004000043e-07,6,0.00934129341293413
7625,2018-06-01 02:59:14.018389,0.002,2.0002000200020003e-07,9,0.0006064606460646065
7626,2018-06-01 02:59:15.117836,0.04,4.0000400004000043e-07,6,0.00932569325693257
7627,2018-06-01 02:59:17.807508,0.4,4.000004000004e-07,2,0.11443171443171443
7628,2018-06-01 02:59:18.938791,0.04,4.0000400004000043e-07,5,0.014438144381443816
7629,2018-06-01 02:59:29.306802,2.0,4.00000080000016e-07,0,0.4573532914706583
7630,2018-06-01 02:59:30.432572,0.04,4.0000400004000043e-07,6,0.00934609346093461
7631,2018-06-01 02:59:32.838059,0.4,4.000004000004e-07,2,0.11442211442211443
7632,2018-06-01 02:59:33.996260,0.04,4.0000400004000043e-07,6,0.00933049330493305
7633,2018-06-01 02:59:35.046709,0.04,4.0000400004000043e-07,6,0.00933449334493345
7634,2018-06-01 02:59:37.579415,0.4,4.000004000004e-07,2,0.11438731438731439
7635,2018-06-01 02:59:46.528334,1.0,2.00000040000008e-07,1,0.22864244572848913
7636,2018-06-01 02:59:47.610517,0.04,4.0000400004000043e-07,5,0.014447344473444736
7637,2018-06-01 02:59:48.727765,0.04,4.0000400004000043e-07,6,0.00933569335693357
7638,2018-06-01 02:59:59.091904,2.0,4.00000080000016e-07,0,0.4571520914304183
7639,2018-06-01 03:00:00.047672,0.002,2.0002000200020003e-07,8,0.0008618861886188619
7640,2018-06-01 03:00:02.492450,0.4,4.000004000004e-07,2,0.11437731437731438
7641,2018-06-01 03:00:03.491016,0.002,2.0002000200020003e-07,9,0.0006014601460146015
7642,2018-06-01 03:00:04.586503,0.04,4.0000400004000043e-07,5,0.014436144361443616
7643,2018-06-01 03:00:06.940531,0.1,1.000001000001e-07,4,0.02872632872632873
7644,2018-06-01 03:00:17.228838,2.0,4.00000080000016e-07,0,0.4572256914451383
7645,2018-06-01 03:00:18.395104,0.02,2.0000200002000021e-07,7,0.004742247422474225
7646,2018-06-01 03:00:20.954575,0.4,4.000004000004e-07,2,0.11446091446091447
7647,2018-06-01 03:00:21.907893,0.002,2.0002000200020003e-07,9,0.0005976597659765976
7648,2018-06-01 03:00:24.272952,0.2,2.000002000002e-07,3,0.05732405732405733
7649,2018-06-01 03:00:34.686414,2.0,4.00000080000016e-07,0,0.45730769146153827
7650,2018-06-01 03:00:35.816798,0.04,4.0000400004000043e-07,6,0.00933529335293353
7651,2018-06-01 03:00:36.768754,0.002,2.0002000200020003e-07,9,0.0005976597659765976
7652,2018-06-01 03:00:37.878164,0.02,2.0000200002000021e-07,7,0.004744247442474425
7653,2018-06-01 03:00:38.843997,0.002,2.0002000200020003e-07,8,0.0008682868286828683
7654,2018-06-01 03:00:49.108466,2.0,4.00000080000016e-07,0,0.4572464914492983
7655,2018-06-01 03:00:50.068601,0.002,2.0002000200020003e-07,9,0.0006096609660966097
7656,2018-06-01 03:00:52.998330,0.4,4.000004000004e-07,2,0.1143941143941144
7657,2018-06-01 03:00:55.572163,0.4,4.000004000004e-07,2,0.11443331443331443
7658,2018-06-01 03:00:56.783261,0.04,4.0000400004000043e-07,5,0.014446544465444655
7659,2018-06-01 03:00:59.157239,0.1,1.000001000001e-07,4,0.02872162872162872
7660,2018-06-01 03:01:00.225372,0.04,4.0000400004000043e-07,5,0.014437744377443775
7661,2018-06-01 03:01:02.747582,0.4,4.000004000004e-07,2,0.11442011442011442
7662,2018-06-01 03:01:03.704944,0.002,2.0002000200020003e-07,8,0.0008676867686768677
7663,2018-06-01 03:01:06.067402,0.1,1.000001000001e-07,4,0.028736328736328736
7664,2018-06-01 03:01:07.021899,0.002,2.0002000200020003e-07,8,0.0008716871687168717
7665,2018-06-01 03:01:08.034646,0.02,2.0000200002000021e-07,7,0.004752247522475225
7666,2018-06-01 03:01:09.059618,0.04,4.0000400004000043e-07,6,0.009340893408934091
7667,2018-06-01 03:01:11.560463,0.1,1.000001000001e-07,4,0.02874012874012874
7668,2018-06-01 03:01:13.847205,0.1,1.000001000001e-07,4,0.02873992873992874
7669,2018-06-01 03:01:16.033677,0.1,1.000001000001e-07,4,0.02872872872872873
7670,2018-06-01 03:01:18.449153,0.1,1.000001000001e-07,4,0.028717328717328718
7671,2018-06-01 03:01:27.276310,1.0,2.00000040000008e-07,1,0.22872464574492915
7672,2018-06-01 03:01:28.476928,0.04,4.0000400004000043e-07,5,0.014444544445444456
7673,2018-06-01 03:01:31.018657,0.4,4.000004000004e-07,2,0.1144049144049144
7674,2018-06-01 03:01:32.099720,0.04,4.0000400004000043e-07,5,0.014444544445444456
7675,2018-06-01 03:01:34.837426,0.2,2.000002000002e-07,3,0.05727865727865728
7676,2018-06-01 03:01:35.958600,0.02,2.0000200002000021e-07,7,0.004739647396473965
7677,2018-06-01 03:01:36.977028,0.04,4.0000400004000043e-07,6,0.00933449334493345
7678,2018-06-01 03:01:39.444206,0.1,1.000001000001e-07,4,0.028721328721328723
7679,2018-06-01 03:01:40.503247,0.04,4.0000400004000043e-07,5,0.014434944349443495
7680,2018-06-01 03:01:42.957877,0.1,1.000001000001e-07,4,0.028732728732728734
7681,2018-06-01 03:01:53.691578,2.0,4.00000080000016e-07,0,0.4571392914278583
7682,2018-06-01 03:01:54.894388,0.04,4.0000400004000043e-07,6,0.00933729337293373
7683,2018-06-01 03:01:56.007024,0.02,2.0000200002000021e-07,7,0.004743247432474325
7684,2018-06-01 03:02:06.637862,2.0,4.00000080000016e-07,0,0.4571600914320183
7685,2018-06-01 03:02:07.755307,0.04,4.0000400004000043e-07,6,0.00932609326093261
7686,2018-06-01 03:02:10.170356,0.2,2.000002000002e-07,3,0.05728265728265729
7687,2018-06-01 03:02:12.393107,0.1,1.000001000001e-07,4,0.028725628725628727
7688,2018-06-01 03:02:13.350761,0.002,2.0002000200020003e-07,8,0.0008736873687368737
7689,2018-06-01 03:02:15.823915,0.4,4.000004000004e-07,2,0.11436771436771437
7690,2018-06-01 03:02:25.020562,1.0,2.00000040000008e-07,1,0.22858924571784914
7691,2018-06-01 03:02:25.983455,0.002,2.0002000200020003e-07,8,0.0008690869086908691
7692,2018-06-01 03:02:34.772589,1.0,2.00000040000008e-07,1,0.22864484572896915
7693,2018-06-01 03:02:43.771474,1.0,2.00000040000008e-07,1,0.22866264573252915
7694,2018-06-01 03:02:44.729364,0.002,2.0002000200020003e-07,9,0.0005972597259725973
7695,2018-06-01 03:02:45.849115,0.02,2.0000200002000021e-07,7,0.004748847488474885
7696,2018-06-01 03:02:48.320459,0.4,4.000004000004e-07,2,0.11441211441211442
7697,2018-06-01 03:02:50.739858,0.1,1.000001000001e-07,4,0.028716428716428717
7698,2018-06-01 03:02:59.365384,1.0,2.00000040000008e-07,1,0.22866544573308914
7699,2018-06-01 03:03:01.924744,0.1,1.000001000001e-07,4,0.02873072873072873
7700,2018-06-01 03:03:02.882868,0.002,2.0002000200020003e-07,9,0.0006084608460846085
7701,2018-06-01 03:03:03.791222,0.002,2.0002000200020003e-07,8,0.0008686868686868687
7702,2018-06-01 03:03:04.994221,0.04,4.0000400004000043e-07,5,0.014436944369443696
7703,2018-06-01 03:03:07.354242,0.1,1.000001000001e-07,4,0.02872952872952873
7704,2018-06-01 03:03:08.509349,0.02,2.0000200002000021e-07,7,0.004748447484474845
7705,2018-06-01 03:03:17.281040,1.0,2.00000040000008e-07,1,0.22858364571672915
7706,2018-06-01 03:03:26.284566,1.0,2.00000040000008e-07,1,0.22876584575316916
7707,2018-06-01 03:03:28.854910,0.1,1.000001000001e-07,4,0.02873732873732874
7708,2018-06-01 03:03:30.025295,0.02,2.0000200002000021e-07,7,0.0047468474684746855
7709,2018-06-01 03:03:30.980513,0.002,2.0002000200020003e-07,9,0.0005966596659665967
7710,2018-06-01 03:03:33.488691,0.2,2.000002000002e-07,3,0.05728945728945729
7711,2018-06-01 03:03:35.974368,0.4,4.000004000004e-07,2,0.11446851446851447
7712,2018-06-01 03:03:45.939292,2.0,4.00000080000016e-07,0,0.4574108914821783
7713,2018-06-01 03:03:46.900679,0.002,2.0002000200020003e-07,9,0.0006024602460246025
7714,2018-06-01 03:03:47.915220,0.02,2.0000200002000021e-07,7,0.004744447444474445
7715,2018-06-01 03:03:50.455892,0.2,2.000002000002e-07,3,0.0572990572990573
7716,2018-06-01 03:03:51.416555,0.002,2.0002000200020003e-07,9,0.0005998599859985998
7717,2018-06-01 03:03:52.448835,0.02,2.0000200002000021e-07,7,0.004748647486474865
7718,2018-06-01 03:03:54.976314,0.1,1.000001000001e-07,4,0.02873912873912874
7719,2018-06-01 03:03:56.025555,0.02,2.0000200002000021e-07,7,0.004747647476474765
7720,2018-06-01 03:03:58.637478,0.4,4.000004000004e-07,2,0.1144029144029144
7721,2018-06-01 03:04:01.207727,0.4,4.000004000004e-07,2,0.11441011441011441
7722,2018-06-01 03:04:02.248967,0.02,2.0000200002000021e-07,7,0.004744047440474405
7723,2018-06-01 03:04:03.366475,0.04,4.0000400004000043e-07,6,0.00933169331693317
7724,2018-06-01 03:04:05.852129,0.2,2.000002000002e-07,3,0.05727985727985728
7725,2018-06-01 03:04:06.918228,0.04,4.0000400004000043e-07,5,0.014436144361443616
7726,2018-06-01 03:04:07.866438,0.002,2.0002000200020003e-07,8,0.0008716871687168717
7727,2018-06-01 03:04:17.091966,1.0,2.00000040000008e-07,1,0.22872204574440916
7728,2018-06-01 03:04:19.793137,0.2,2.000002000002e-07,3,0.0572968572968573
7729,2018-06-01 03:04:20.914469,0.04,4.0000400004000043e-07,5,0.014438544385443855
7730,2018-06-01 03:04:21.952244,0.04,4.0000400004000043e-07,5,0.014434144341443415
7731,2018-06-01 03:04:31.117584,1.0,2.00000040000008e-07,1,0.22872364574472914
7732,2018-06-01 03:04:33.515523,0.1,1.000001000001e-07,4,0.02873792873792874
7733,2018-06-01 03:04:34.661685,0.04,4.0000400004000043e-07,5,0.014441744417444176
7734,2018-06-01 03:04:35.608948,0.002,2.0002000200020003e-07,9,0.0006064606460646065
7735,2018-06-01 03:04:36.502171,0.002,2.0002000200020003e-07,8,0.000875887588758876
7736,2018-06-01 03:04:39.002690,0.1,1.000001000001e-07,4,0.028735228735228737
7737,2018-06-01 03:04:39.953056,0.002,2.0002000200020003e-07,8,0.0008736873687368737
7738,2018-06-01 03:04:42.633114,0.4,4.000004000004e-07,2,0.11444491444491445
7739,2018-06-01 03:04:52.747934,2.0,4.00000080000016e-07,0,0.4571588914317783
7740,2018-06-01 03:04:53.708155,0.002,2.0002000200020003e-07,9,0.0006034603460346035
7741,2018-06-01 03:04:56.191410,0.4,4.000004000004e-07,2,0.11441171441171441
7742,2018-06-01 03:04:57.140448,0.002,2.0002000200020003e-07,9,0.0006006600660066007
7743,2018-06-01 03:04:58.198559,0.02,2.0000200002000021e-07,7,0.004738847388473885
7744,2018-06-01 03:05:00.575393,0.2,2.000002000002e-07,3,0.05732645732645733
7745,2018-06-01 03:05:01.526982,0.002,2.0002000200020003e-07,9,0.0006086608660866087
7746,2018-06-01 03:05:02.422848,0.002,2.0002000200020003e-07,9,0.0006074607460746075
7747,2018-06-01 03:05:03.336652,0.002,2.0002000200020003e-07,9,0.000604060406040604
7748,2018-06-01 03:05:14.329418,2.0,4.00000080000016e-07,0,0.4571220914244183
7749,2018-06-01 03:05:17.091103,0.1,1.000001000001e-07,4,0.028735528735528735
7750,2018-06-01 03:05:18.323257,0.02,2.0000200002000021e-07,7,0.004750247502475025
